date,worth,y
2017/12/15,1.459,1.039173789
2017/12/18,1.461,1.040598291
2017/12/19,1.462,1.041310541
2017/12/20,1.461,1.040598291
2017/12/21,1.463,1.042022792
2017/12/22,1.462,1.041310541
2017/12/25,1.463,1.042022792
2017/12/26,1.464,1.042735043
2017/12/27,1.462,1.041310541
2017/12/28,1.462,1.041310541
2017/12/29,1.464,1.042735043
2017/12/31,1.464,1.042735043
2018/1/2,1.467,1.044871795
2018/1/3,1.468,1.045584046
2018/1/4,1.468,1.045584046
2018/1/5,1.468,1.045584046
2018/1/8,1.47,1.047008547
2018/1/9,1.47,1.047008547
2018/1/10,1.47,1.047008547
2018/1/11,1.468,1.045584046
2018/1/12,1.469,1.046296296
2018/1/15,1.469,1.046296296
2018/1/16,1.47,1.047008547
2018/1/17,1.47,1.047008547
2018/1/18,1.473,1.049145299
2018/1/19,1.474,1.04985755
2018/1/22,1.475,1.050569801
2018/1/23,1.479,1.053418803
2018/1/24,1.483,1.056267806
2018/1/25,1.483,1.056267806
2018/1/26,1.484,1.056980057
2018/1/29,1.483,1.056267806
2018/1/30,1.479,1.053418803
2018/1/31,1.481,1.054843305
2018/2/1,1.483,1.056267806
2018/2/2,1.486,1.058404558
2018/2/5,1.49,1.061253561
2018/2/6,1.485,1.057692308
2018/2/7,1.48,1.054131054
2018/2/8,1.477,1.051994302
2018/2/9,1.472,1.048433048
2018/2/12,1.473,1.049145299
2018/2/13,1.475,1.050569801
2018/2/14,1.478,1.052706553
2018/2/22,1.481,1.054843305
2018/2/23,1.483,1.056267806
2018/2/26,1.485,1.057692308
2018/2/27,1.482,1.055555556
2018/2/28,1.482,1.055555556
2018/3/1,1.481,1.054843305
2018/3/2,1.481,1.054843305
2018/3/5,1.481,1.054843305
2018/3/6,1.483,1.056267806
2018/3/7,1.482,1.055555556
2018/3/8,1.483,1.056267806
2018/3/9,1.482,1.055555556
2018/3/12,1.485,1.057692308
2018/3/13,1.483,1.056267806
2018/3/14,1.483,1.056267806
2018/3/15,1.483,1.056267806
2018/3/16,1.481,1.054843305
2018/3/19,1.481,1.054843305
2018/3/20,1.483,1.056267806
2018/3/21,1.483,1.056267806
2018/3/22,1.483,1.056267806
2018/3/23,1.483,1.056267806
2018/3/26,1.483,1.056267806
2018/3/27,1.484,1.056980057
2018/3/28,1.484,1.056980057
2018/3/29,1.486,1.058404558
2018/3/30,1.487,1.059116809
2018/4/2,1.488,1.05982906
2018/4/3,1.489,1.060541311
2018/4/4,1.49,1.061253561
2018/4/9,1.494,1.064102564
2018/4/10,1.494,1.064102564
2018/4/11,1.496,1.065527066
2018/4/12,1.496,1.065527066
2018/4/13,1.496,1.065527066
2018/4/16,1.495,1.064814815
2018/4/17,1.496,1.065527066
2018/4/18,1.508,1.074074074
2018/4/19,1.506,1.072649573
2018/4/20,1.506,1.072649573
2018/4/23,1.504,1.071225071
2018/4/24,1.506,1.072649573
2018/4/25,1.504,1.071225071
2018/4/26,1.501,1.069088319
2018/4/27,1.5,1.068376068
2018/5/2,1.5,1.068376068
2018/5/3,1.501,1.069088319
2018/5/4,1.502,1.06980057
2018/5/7,1.501,1.069088319
2018/5/8,1.502,1.06980057
2018/5/9,1.5,1.068376068
2018/5/10,1.5,1.068376068
2018/5/11,1.5,1.068376068
2018/5/14,1.5,1.068376068
2018/5/15,1.499,1.067663818
2018/5/16,1.498,1.066951567
2018/5/17,1.497,1.066239316
2018/5/18,1.498,1.066951567
2018/5/21,1.499,1.067663818
2018/5/22,1.5,1.068376068
2018/5/23,1.5,1.068376068
2018/5/24,1.5,1.068376068
2018/5/25,1.501,1.069088319
2018/5/28,1.501,1.069088319
2018/5/29,1.501,1.069088319
2018/5/30,1.501,1.069088319
2018/5/31,1.501,1.069088319
2018/6/1,1.501,1.069088319
2018/6/4,1.5,1.068376068
2018/6/5,1.5,1.068376068
2018/6/6,1.501,1.069088319
2018/6/7,1.5,1.068376068
2018/6/8,1.5,1.068376068
2018/6/11,1.501,1.069088319
2018/6/12,1.5,1.068376068
2018/6/13,1.501,1.069088319
2018/6/14,1.502,1.06980057
2018/6/15,1.503,1.070512821
2018/6/19,1.505,1.071937322
2018/6/20,1.504,1.071225071
2018/6/21,1.506,1.072649573
2018/6/22,1.507,1.073361823
2018/6/25,1.506,1.072649573
2018/6/26,1.505,1.071937322
2018/6/27,1.505,1.071937322
2018/6/28,1.505,1.071937322
2018/6/29,1.507,1.073361823
2018/6/30,1.507,1.073361823
2018/7/2,1.508,1.074074074
2018/7/3,1.508,1.074074074
2018/7/4,1.509,1.074786325
2018/7/5,1.51,1.075498575
2018/7/6,1.51,1.075498575
2018/7/9,1.51,1.075498575
2018/7/10,1.51,1.075498575
2018/7/11,1.511,1.076210826
2018/7/12,1.512,1.076923077
2018/7/13,1.513,1.077635328
2018/7/16,1.514,1.078347578
2018/7/17,1.514,1.078347578
2018/7/18,1.514,1.078347578
2018/7/19,1.516,1.07977208
2018/7/20,1.516,1.07977208
2018/7/23,1.518,1.081196581
2018/7/24,1.519,1.081908832
2018/7/25,1.519,1.081908832
2018/7/26,1.519,1.081908832
2018/7/27,1.521,1.083333333
2018/7/30,1.523,1.084757835
2018/7/31,1.525,1.086182336
2018/8/1,1.525,1.086182336
2018/8/2,1.526,1.086894587
2018/8/3,1.528,1.088319088
2018/8/6,1.529,1.089031339
2018/8/7,1.53,1.08974359
2018/8/8,1.53,1.08974359
2018/8/9,1.528,1.088319088
2018/8/10,1.527,1.087606838
2018/8/13,1.526,1.086894587
2018/8/14,1.527,1.087606838
2018/8/15,1.526,1.086894587
2018/8/16,1.525,1.086182336
2018/8/17,1.523,1.084757835
2018/8/20,1.522,1.084045584
2018/8/21,1.522,1.084045584
2018/8/22,1.522,1.084045584
2018/8/23,1.523,1.084757835
2018/8/24,1.523,1.084757835
2018/8/27,1.524,1.085470085
2018/8/28,1.524,1.085470085
2018/8/29,1.524,1.085470085
2018/8/30,1.524,1.085470085
2018/8/31,1.524,1.085470085
2018/9/3,1.524,1.085470085
2018/9/4,1.525,1.086182336
2018/9/5,1.523,1.084757835
2018/9/6,1.523,1.084757835
2018/9/7,1.523,1.084757835
2018/9/10,1.523,1.084757835
2018/9/11,1.523,1.084757835
2018/9/12,1.523,1.084757835
2018/9/13,1.523,1.084757835
2018/9/14,1.525,1.086182336
2018/9/17,1.525,1.086182336
2018/9/18,1.526,1.086894587
2018/9/19,1.527,1.087606838
2018/9/20,1.526,1.086894587
2018/9/21,1.528,1.088319088
2018/9/25,1.528,1.088319088
2018/9/26,1.529,1.089031339
2018/9/27,1.529,1.089031339
2018/9/28,1.531,1.09045584
2018/10/8,1.529,1.089031339
2018/10/9,1.53,1.08974359
2018/10/10,1.53,1.08974359
2018/10/11,1.529,1.089031339
2018/10/12,1.531,1.09045584
2018/10/15,1.531,1.09045584
2018/10/16,1.531,1.09045584
2018/10/17,1.532,1.091168091
2018/10/18,1.532,1.091168091
2018/10/19,1.532,1.091168091
2018/10/22,1.533,1.091880342
2018/10/23,1.532,1.091168091
2018/10/24,1.532,1.091168091
2018/10/25,1.533,1.091880342
2018/10/26,1.533,1.091880342
2018/10/29,1.531,1.09045584
2018/10/30,1.531,1.09045584
2018/10/31,1.532,1.091168091
2018/11/1,1.532,1.091168091
2018/11/2,1.533,1.091880342
2018/11/5,1.533,1.091880342
2018/11/6,1.533,1.091880342
2018/11/7,1.532,1.091168091
2018/11/8,1.533,1.091880342
2018/11/9,1.532,1.091168091
2018/11/12,1.533,1.091880342
2018/11/13,1.534,1.092592593
2018/11/14,1.536,1.094017094
2018/11/15,1.537,1.094729345
2018/11/16,1.538,1.095441595
2018/11/19,1.539,1.096153846
2018/11/20,1.537,1.094729345
2018/11/21,1.537,1.094729345
2018/11/22,1.537,1.094729345
2018/11/23,1.535,1.093304843
2018/11/26,1.535,1.093304843
2018/11/27,1.534,1.092592593
2018/11/28,1.536,1.094017094
2018/11/29,1.536,1.094017094
2018/11/30,1.537,1.094729345
2018/12/3,1.538,1.095441595
2018/12/4,1.539,1.096153846
2018/12/5,1.539,1.096153846
2018/12/6,1.539,1.096153846
2018/12/7,1.54,1.096866097
2018/12/10,1.541,1.097578348
2018/12/11,1.541,1.097578348
2018/12/12,1.542,1.098290598
2018/12/13,1.542,1.098290598
2018/12/14,1.54,1.096866097
2018/12/17,1.538,1.095441595
2018/12/18,1.537,1.094729345
2018/12/19,1.537,1.094729345
2018/12/20,1.537,1.094729345
2018/12/21,1.536,1.094017094
2018/12/24,1.537,1.094729345
2018/12/25,1.537,1.094729345
2018/12/26,1.537,1.094729345
2018/12/27,1.538,1.095441595
2018/12/28,1.539,1.096153846
2018/12/31,1.54,1.096866097
2019/1/2,1.541,1.097578348
2019/1/3,1.544,1.0997151
2019/1/4,1.546,1.101139601
2019/1/7,1.548,1.102564103
2019/1/8,1.549,1.103276353
2019/1/9,1.55,1.103988604
2019/1/10,1.551,1.104700855
2019/1/11,1.552,1.105413105
2019/1/14,1.551,1.104700855
2019/1/15,1.552,1.105413105
2019/1/16,1.553,1.106125356
2019/1/17,1.553,1.106125356
2019/1/18,1.554,1.106837607
2019/1/21,1.555,1.107549858
2019/1/22,1.555,1.107549858
2019/1/23,1.554,1.106837607
2019/1/24,1.554,1.106837607
2019/1/25,1.555,1.107549858
2019/1/28,1.556,1.108262108
2019/1/29,1.557,1.108974359
2019/1/30,1.557,1.108974359
2019/1/31,1.559,1.11039886
2019/2/1,1.56,1.111111111
2019/2/11,1.562,1.112535613
2019/2/12,1.563,1.113247863
2019/2/13,1.565,1.114672365
2019/2/14,1.564,1.113960114
2019/2/15,1.562,1.112535613
2019/2/18,1.566,1.115384615
2019/2/19,1.565,1.114672365
2019/2/20,1.566,1.115384615
2019/2/21,1.566,1.115384615
2019/2/22,1.569,1.117521368
2019/2/25,1.578,1.123931624
2019/2/26,1.575,1.121794872
2019/2/27,1.573,1.12037037
2019/2/28,1.572,1.11965812
2019/3/1,1.574,1.121082621
2019/3/4,1.575,1.121794872
2019/3/5,1.576,1.122507123
2019/3/6,1.576,1.122507123
2019/3/7,1.575,1.121794872
2019/3/8,1.57,1.118233618
2019/3/11,1.573,1.12037037
2019/3/12,1.575,1.121794872
2019/3/13,1.573,1.12037037
2019/3/14,1.571,1.118945869
2019/3/15,1.572,1.11965812
2019/3/18,1.575,1.121794872
2019/3/19,1.574,1.121082621
2019/3/20,1.574,1.121082621
2019/3/21,1.574,1.121082621
2019/3/22,1.574,1.121082621
2019/3/25,1.571,1.118945869
2019/3/26,1.57,1.118233618
2019/3/27,1.571,1.118945869
2019/3/28,1.571,1.118945869
2019/3/29,1.576,1.122507123
2019/4/1,1.581,1.126068376
2019/4/2,1.582,1.126780627
2019/4/3,1.584,1.128205128
2019/4/4,1.584,1.128205128
2019/4/8,1.584,1.128205128
2019/4/9,1.583,1.127492877
2019/4/10,1.581,1.126068376
2019/4/11,1.577,1.123219373
2019/4/12,1.577,1.123219373
2019/4/15,1.575,1.121794872
2019/4/16,1.576,1.122507123
2019/4/17,1.578,1.123931624
2019/4/18,1.578,1.123931624
2019/4/19,1.58,1.125356125
2019/4/22,1.578,1.123931624
2019/4/23,1.576,1.122507123
2019/4/24,1.575,1.121794872
2019/4/25,1.572,1.11965812
2019/4/26,1.573,1.12037037
2019/4/29,1.573,1.12037037
2019/4/30,1.575,1.121794872
2019/5/6,1.572,1.11965812
2019/5/7,1.574,1.121082621
2019/5/8,1.575,1.121794872
2019/5/9,1.575,1.121794872
2019/5/10,1.579,1.124643875
2019/5/13,1.579,1.124643875
2019/5/14,1.581,1.126068376
2019/5/15,1.584,1.128205128
2019/5/16,1.584,1.128205128
2019/5/17,1.582,1.126780627
2019/5/20,1.582,1.126780627
2019/5/21,1.582,1.126780627
2019/5/22,1.582,1.126780627
2019/5/23,1.581,1.126068376
2019/5/24,1.581,1.126068376
2019/5/27,1.581,1.126068376
2019/5/28,1.582,1.126780627
2019/5/29,1.581,1.126068376
2019/5/30,1.58,1.125356125
2019/5/31,1.581,1.126068376
2019/6/3,1.58,1.125356125
2019/6/4,1.58,1.125356125
2019/6/5,1.579,1.124643875
2019/6/6,1.579,1.124643875
2019/6/10,1.58,1.125356125
2019/6/11,1.583,1.127492877
2019/6/12,1.582,1.126780627
2019/6/13,1.582,1.126780627
2019/6/14,1.581,1.126068376
2019/6/17,1.579,1.124643875
2019/6/18,1.58,1.125356125
2019/6/19,1.582,1.126780627
2019/6/20,1.585,1.128917379
2019/6/21,1.586,1.12962963
2019/6/24,1.587,1.13034188
2019/6/25,1.585,1.128917379
2019/6/26,1.585,1.128917379
2019/6/27,1.587,1.13034188
2019/6/28,1.586,1.12962963
2019/6/30,1.587,1.13034188
2019/7/1,1.588,1.131054131
2019/7/2,1.588,1.131054131
2019/7/3,1.589,1.131766382
2019/7/4,1.589,1.131766382
2019/7/5,1.59,1.132478632
2019/7/8,1.588,1.131054131
2019/7/9,1.588,1.131054131
2019/7/10,1.588,1.131054131
2019/7/11,1.587,1.13034188
2019/7/12,1.589,1.131766382
2019/7/15,1.59,1.132478632
2019/7/16,1.59,1.132478632
2019/7/17,1.59,1.132478632
2019/7/18,1.59,1.132478632
2019/7/19,1.591,1.133190883
2019/7/22,1.592,1.133903134
2019/7/23,1.594,1.135327635
2019/7/24,1.594,1.135327635
2019/7/25,1.595,1.136039886
2019/7/26,1.598,1.138176638
2019/7/29,1.599,1.138888889
2019/7/30,1.599,1.138888889
2019/7/31,1.599,1.138888889
2019/8/1,1.599,1.138888889
2019/8/2,1.6,1.13960114
2019/8/5,1.599,1.138888889
2019/8/6,1.598,1.138176638
2019/8/7,1.6,1.13960114
2019/8/8,1.601,1.14031339
2019/8/9,1.602,1.141025641
2019/8/12,1.603,1.141737892
2019/8/13,1.603,1.141737892
2019/8/14,1.605,1.143162393
2019/8/15,1.606,1.143874644
2019/8/16,1.607,1.144586895
2019/8/19,1.61,1.146723647
2019/8/20,1.609,1.146011396
2019/8/21,1.61,1.146723647
2019/8/22,1.61,1.146723647
2019/8/23,1.609,1.146011396
2019/8/26,1.608,1.145299145
2019/8/27,1.61,1.146723647
2019/8/28,1.61,1.146723647
2019/8/29,1.61,1.146723647
2019/8/30,1.609,1.146011396
2019/9/2,1.611,1.147435897
2019/9/3,1.612,1.148148148
2019/9/4,1.613,1.148860399
2019/9/5,1.616,1.150997151
2019/9/6,1.617,1.151709402
2019/9/9,1.618,1.152421652
2019/9/10,1.617,1.151709402
2019/9/11,1.616,1.150997151
2019/9/12,1.617,1.151709402
2019/9/16,1.617,1.151709402
2019/9/17,1.615,1.1502849
2019/9/18,1.615,1.1502849
2019/9/19,1.616,1.150997151
2019/9/20,1.617,1.151709402
2019/9/23,1.616,1.150997151
2019/9/24,1.615,1.1502849
2019/9/25,1.614,1.14957265
2019/9/26,1.613,1.148860399
2019/9/27,1.613,1.148860399
2019/9/30,1.612,1.148148148
2019/10/8,1.614,1.14957265
2019/10/9,1.615,1.1502849
2019/10/10,1.616,1.150997151
2019/10/11,1.616,1.150997151
2019/10/14,1.619,1.153133903
2019/10/15,1.618,1.152421652
2019/10/16,1.618,1.152421652
2019/10/17,1.618,1.152421652
2019/10/18,1.616,1.150997151
2019/10/21,1.616,1.150997151
2019/10/22,1.616,1.150997151
2019/10/23,1.616,1.150997151
2019/10/24,1.616,1.150997151
2019/10/25,1.617,1.151709402
2019/10/28,1.617,1.151709402
2019/10/29,1.617,1.151709402
2019/10/30,1.617,1.151709402
2019/10/31,1.615,1.1502849
2019/11/1,1.616,1.150997151
2019/11/4,1.617,1.151709402
2019/11/5,1.619,1.153133903
2019/11/6,1.619,1.153133903
2019/11/7,1.62,1.153846154
2019/11/8,1.62,1.153846154
2019/11/11,1.618,1.152421652
2019/11/12,1.618,1.152421652
2019/11/13,1.619,1.153133903
2019/11/14,1.618,1.152421652
2019/11/15,1.618,1.152421652
2019/11/18,1.619,1.153133903
2019/11/19,1.621,1.154558405
2019/11/20,1.62,1.153846154
2019/11/21,1.62,1.153846154
2019/11/22,1.62,1.153846154
2019/11/25,1.622,1.155270655
2019/11/26,1.622,1.155270655
2019/11/27,1.622,1.155270655
2019/11/28,1.622,1.155270655
2019/11/29,1.622,1.155270655
2019/12/2,1.623,1.155982906
2019/12/3,1.623,1.155982906
2019/12/4,1.623,1.155982906
2019/12/5,1.624,1.156695157
2019/12/6,1.624,1.156695157
2019/12/9,1.624,1.156695157
2019/12/10,1.624,1.156695157
2019/12/11,1.625,1.157407407
2019/12/12,1.626,1.158119658
2019/12/13,1.627,1.158831909
2019/12/16,1.629,1.16025641
2019/12/17,1.63,1.160968661
2019/12/18,1.629,1.16025641
2019/12/19,1.629,1.16025641
2019/12/20,1.629,1.16025641
2019/12/23,1.628,1.15954416
2019/12/24,1.629,1.16025641
2019/12/25,1.63,1.160968661
2019/12/26,1.631,1.161680912
2019/12/27,1.632,1.162393162
2019/12/30,1.633,1.163105413
2019/12/31,1.634,1.163817664
2020/1/2,1.638,1.166666667
2020/1/3,1.639,1.167378917
2020/1/6,1.639,1.167378917
2020/1/7,1.641,1.168803419
2020/1/8,1.64,1.168091168
2020/1/9,1.642,1.16951567
2020/1/10,1.642,1.16951567
2020/1/13,1.644,1.170940171
2020/1/14,1.645,1.171652422
2020/1/15,1.644,1.170940171
2020/1/16,1.643,1.17022792
2020/1/17,1.644,1.170940171
2020/1/20,1.646,1.172364672
2020/1/21,1.644,1.170940171
2020/1/22,1.647,1.173076923
2020/1/23,1.642,1.16951567
2020/2/3,1.637,1.165954416
2020/2/4,1.64,1.168091168
2020/2/5,1.64,1.168091168
2020/2/6,1.642,1.16951567
2020/2/7,1.642,1.16951567
2020/2/10,1.644,1.170940171
2020/2/11,1.646,1.172364672
2020/2/12,1.647,1.173076923
2020/2/13,1.647,1.173076923
2020/2/14,1.648,1.173789174
2020/2/17,1.652,1.176638177
2020/2/18,1.652,1.176638177
2020/2/19,1.652,1.176638177
2020/2/20,1.655,1.178774929
2020/2/21,1.656,1.179487179
2020/2/24,1.657,1.18019943
2020/2/25,1.658,1.180911681
2020/2/26,1.655,1.178774929
2020/2/27,1.657,1.18019943
2020/2/28,1.654,1.178062678
2020/3/2,1.657,1.18019943
2020/3/3,1.657,1.18019943
2020/3/4,1.658,1.180911681
2020/3/5,1.66,1.182336182
2020/3/6,1.66,1.182336182
2020/3/9,1.661,1.183048433
2020/3/10,1.661,1.183048433
2020/3/11,1.66,1.182336182
2020/3/12,1.658,1.180911681
2020/3/13,1.654,1.178062678
2020/3/16,1.651,1.175925926
2020/3/17,1.648,1.173789174
2020/3/18,1.647,1.173076923
2020/3/19,1.645,1.171652422
2020/3/20,1.646,1.172364672
2020/3/23,1.646,1.172364672
2020/3/24,1.648,1.173789174
2020/3/25,1.65,1.175213675
2020/3/26,1.651,1.175925926
2020/3/27,1.652,1.176638177
2020/3/30,1.652,1.176638177
2020/3/31,1.652,1.176638177
2020/4/1,1.653,1.177350427
2020/4/2,1.653,1.177350427
2020/4/3,1.653,1.177350427
2020/4/7,1.658,1.180911681
2020/4/8,1.66,1.182336182
2020/4/9,1.661,1.183048433
2020/4/10,1.661,1.183048433
2020/4/13,1.661,1.183048433
2020/4/14,1.662,1.183760684
2020/4/15,1.662,1.183760684
2020/4/16,1.663,1.184472934
2020/4/17,1.665,1.185897436
2020/4/20,1.665,1.185897436
2020/4/21,1.665,1.185897436
2020/4/22,1.666,1.186609687
2020/4/23,1.666,1.186609687
2020/4/24,1.667,1.187321937
2020/4/27,1.667,1.187321937
2020/4/28,1.667,1.187321937
2020/4/29,1.668,1.188034188
2020/4/30,1.669,1.188746439
2020/5/6,1.67,1.189458689
2020/5/7,1.668,1.188034188
2020/5/8,1.669,1.188746439
2020/5/11,1.668,1.188034188
2020/5/12,1.667,1.187321937
2020/5/13,1.667,1.187321937
2020/5/14,1.666,1.186609687
2020/5/15,1.665,1.185897436
2020/5/18,1.665,1.185897436
