date,worth,y
2017/1/6,0.992,1
2017/1/9,0.993,1.001008065
2017/1/10,0.994,1.002016129
2017/1/11,0.994,1.002016129
2017/1/12,0.994,1.002016129
2017/1/13,0.993,1.001008065
2017/1/16,0.991,0.998991935
2017/1/17,0.99,0.997983871
2017/1/18,0.988,0.995967742
2017/1/19,0.987,0.994959677
2017/1/20,0.989,0.996975806
2017/1/23,0.991,0.998991935
2017/1/24,0.989,0.996975806
2017/1/25,0.987,0.994959677
2017/1/26,0.988,0.995967742
2017/2/3,0.987,0.994959677
2017/2/6,0.986,0.993951613
2017/2/7,0.984,0.991935484
2017/2/8,0.984,0.991935484
2017/2/9,0.985,0.992943548
2017/2/10,0.985,0.992943548
2017/2/13,0.986,0.993951613
2017/2/14,0.986,0.993951613
2017/2/15,0.986,0.993951613
2017/2/16,0.986,0.993951613
2017/2/17,0.986,0.993951613
2017/2/20,0.987,0.994959677
2017/2/21,0.987,0.994959677
2017/2/22,0.987,0.994959677
2017/2/23,0.987,0.994959677
2017/2/24,0.988,0.995967742
2017/2/27,0.988,0.995967742
2017/2/28,0.988,0.995967742
2017/3/1,0.989,0.996975806
2017/3/2,0.989,0.996975806
2017/3/3,0.989,0.996975806
2017/3/6,0.989,0.996975806
2017/3/7,0.989,0.996975806
2017/3/8,0.989,0.996975806
2017/3/9,0.988,0.995967742
2017/3/10,0.988,0.995967742
2017/3/13,0.988,0.995967742
2017/3/14,0.988,0.995967742
2017/3/15,0.989,0.996975806
2017/3/16,0.989,0.996975806
2017/3/17,0.989,0.996975806
2017/3/20,0.989,0.996975806
2017/3/21,0.988,0.995967742
2017/3/22,0.988,0.995967742
2017/3/23,0.988,0.995967742
2017/3/24,0.989,0.996975806
2017/3/27,0.99,0.997983871
2017/3/28,0.99,0.997983871
2017/3/29,0.99,0.997983871
2017/3/30,0.989,0.996975806
2017/3/31,0.989,0.996975806
2017/4/5,0.991,0.998991935
2017/4/6,0.991,0.998991935
2017/4/7,0.992,1
2017/4/10,0.991,0.998991935
2017/4/11,0.992,1
2017/4/12,0.992,1
2017/4/13,0.992,1
2017/4/14,0.99,0.997983871
2017/4/17,0.989,0.996975806
2017/4/18,0.988,0.995967742
2017/4/19,0.987,0.994959677
2017/4/20,0.987,0.994959677
2017/4/21,0.987,0.994959677
2017/4/24,0.985,0.992943548
2017/4/25,0.985,0.992943548
2017/4/26,0.986,0.993951613
2017/4/27,0.987,0.994959677
2017/4/28,0.987,0.994959677
2017/5/2,0.987,0.994959677
2017/5/3,0.987,0.994959677
2017/5/4,0.986,0.993951613
2017/5/5,0.987,0.994959677
2017/5/8,0.986,0.993951613
2017/5/9,0.985,0.992943548
2017/5/10,0.984,0.991935484
2017/5/11,0.983,0.990927419
2017/5/12,0.982,0.989919355
2017/5/15,0.982,0.989919355
2017/5/16,0.984,0.991935484
2017/5/17,0.985,0.992943548
2017/5/18,0.985,0.992943548
2017/5/19,0.985,0.992943548
2017/5/22,0.983,0.990927419
2017/5/23,0.98,0.987903226
2017/5/24,0.981,0.98891129
2017/5/25,0.982,0.989919355
2017/5/26,0.983,0.990927419
2017/5/31,0.982,0.989919355
2017/6/1,0.98,0.987903226
2017/6/2,0.982,0.989919355
2017/6/5,0.982,0.989919355
2017/6/6,0.982,0.989919355
2017/6/7,0.986,0.993951613
2017/6/8,0.987,0.994959677
2017/6/9,0.987,0.994959677
2017/6/12,0.986,0.993951613
2017/6/13,0.989,0.996975806
2017/6/14,0.99,0.997983871
2017/6/15,0.992,1
2017/6/16,0.993,1.001008065
2017/6/19,0.994,1.002016129
2017/6/20,0.996,1.004032258
2017/6/21,0.996,1.004032258
2017/6/22,0.993,1.001008065
2017/6/23,0.996,1.004032258
2017/6/26,0.998,1.006048387
2017/6/27,1.001,1.009072581
2017/6/28,1.001,1.009072581
2017/6/29,1.002,1.010080645
2017/6/30,1.002,1.010080645
2017/7/3,1.003,1.01108871
2017/7/4,1.003,1.01108871
2017/7/5,1.003,1.01108871
2017/7/6,1.003,1.01108871
2017/7/7,1.002,1.010080645
2017/7/10,1.002,1.010080645
2017/7/11,1.002,1.010080645
2017/7/12,1.001,1.009072581
2017/7/13,1.001,1.009072581
2017/7/14,1,1.008064516
2017/7/17,0.994,1.002016129
2017/7/18,0.994,1.002016129
2017/7/19,0.997,1.005040323
2017/7/20,0.999,1.007056452
2017/7/21,0.999,1.007056452
2017/7/24,1.001,1.009072581
2017/7/25,1,1.008064516
2017/7/26,1,1.008064516
2017/7/27,1.001,1.009072581
2017/7/28,1,1.008064516
2017/7/31,1.002,1.010080645
2017/8/1,1.002,1.010080645
2017/8/2,1.001,1.009072581
2017/8/3,1.002,1.010080645
2017/8/4,1.002,1.010080645
2017/8/7,1.003,1.01108871
2017/8/8,1.003,1.01108871
2017/8/9,1.004,1.012096774
2017/8/10,1.005,1.013104839
2017/8/11,1.004,1.012096774
2017/8/14,1.006,1.014112903
2017/8/15,1.009,1.017137097
2017/8/16,1.009,1.017137097
2017/8/17,1.009,1.017137097
2017/8/18,1.01,1.018145161
2017/8/21,1.01,1.018145161
2017/8/22,1.009,1.017137097
2017/8/23,1.008,1.016129032
2017/8/24,1.008,1.016129032
2017/8/25,1.009,1.017137097
2017/8/28,1.012,1.02016129
2017/8/29,1.011,1.019153226
2017/8/30,1.01,1.018145161
2017/8/31,1.01,1.018145161
2017/9/1,1.011,1.019153226
2017/9/4,1.011,1.019153226
2017/9/5,1.011,1.019153226
2017/9/6,1.011,1.019153226
2017/9/7,1.011,1.019153226
2017/9/8,1.01,1.018145161
2017/9/11,1.011,1.019153226
2017/9/12,1.012,1.02016129
2017/9/13,1.013,1.021169355
2017/9/14,1.013,1.021169355
2017/9/15,1.013,1.021169355
2017/9/18,1.014,1.022177419
2017/9/19,1.014,1.022177419
2017/9/20,1.014,1.022177419
2017/9/21,1.013,1.021169355
2017/9/22,1.012,1.02016129
2017/9/25,1.011,1.019153226
2017/9/26,1.01,1.018145161
2017/9/27,1.011,1.019153226
2017/9/28,1.011,1.019153226
2017/9/29,1.012,1.02016129
2017/10/9,1.015,1.023185484
2017/10/10,1.016,1.024193548
2017/10/11,1.016,1.024193548
2017/10/12,1.016,1.024193548
2017/10/13,1.017,1.025201613
2017/10/16,1.016,1.024193548
2017/10/17,1.016,1.024193548
2017/10/18,1.016,1.024193548
2017/10/19,1.016,1.024193548
2017/10/20,1.016,1.024193548
2017/10/23,1.018,1.026209677
2017/10/24,1.018,1.026209677
2017/10/25,1.019,1.027217742
2017/10/26,1.02,1.028225806
2017/10/27,1.02,1.028225806
2017/10/30,1.019,1.027217742
2017/10/31,1.018,1.026209677
2017/11/1,1.018,1.026209677
2017/11/2,1.018,1.026209677
2017/11/3,1.018,1.026209677
2017/11/6,1.019,1.027217742
2017/11/7,1.02,1.028225806
2017/11/8,1.02,1.028225806
2017/11/9,1.021,1.029233871
