date,worth,y
2017/7/6,1.711,1.002930832
2017/7/7,1.711,1.002930832
2017/7/10,1.71,1.002344666
2017/7/11,1.711,1.002930832
2017/7/12,1.713,1.004103165
2017/7/13,1.715,1.005275498
2017/7/14,1.715,1.005275498
2017/7/17,1.715,1.005275498
2017/7/18,1.713,1.004103165
2017/7/19,1.715,1.005275498
2017/7/20,1.715,1.005275498
2017/7/21,1.715,1.005275498
2017/7/24,1.716,1.005861665
2017/7/25,1.716,1.005861665
2017/7/26,1.716,1.005861665
2017/7/27,1.716,1.005861665
2017/7/28,1.716,1.005861665
2017/7/31,1.715,1.005275498
2017/8/1,1.717,1.006447831
2017/8/2,1.719,1.007620164
2017/8/3,1.717,1.006447831
2017/8/4,1.716,1.005861665
2017/8/7,1.711,1.002930832
2017/8/8,1.711,1.002930832
2017/8/9,1.708,1.001172333
2017/8/10,1.708,1.001172333
2017/8/11,1.709,1.001758499
2017/8/14,1.711,1.002930832
2017/8/15,1.715,1.005275498
2017/8/16,1.713,1.004103165
2017/8/17,1.713,1.004103165
2017/8/18,1.714,1.004689332
2017/8/21,1.713,1.004103165
2017/8/22,1.713,1.004103165
2017/8/23,1.715,1.005275498
2017/8/24,1.712,1.003516999
2017/8/25,1.719,1.007620164
2017/8/28,1.72,1.008206331
2017/8/29,1.721,1.008792497
2017/8/30,1.719,1.007620164
2017/8/31,1.718,1.007033998
2017/9/1,1.716,1.005861665
2017/9/4,1.717,1.006447831
2017/9/5,1.72,1.008206331
2017/9/6,1.72,1.008206331
2017/9/7,1.721,1.008792497
2017/9/8,1.723,1.00996483
2017/9/11,1.724,1.010550996
2017/9/12,1.723,1.00996483
2017/9/13,1.722,1.009378664
2017/9/14,1.722,1.009378664
2017/9/15,1.722,1.009378664
2017/9/18,1.72,1.008206331
2017/9/19,1.72,1.008206331
2017/9/20,1.721,1.008792497
2017/9/21,1.723,1.00996483
2017/9/22,1.726,1.011723329
2017/9/25,1.729,1.013481829
2017/9/26,1.728,1.012895662
2017/9/27,1.726,1.011723329
2017/9/28,1.728,1.012895662
2017/9/29,1.729,1.013481829
2017/10/9,1.727,1.012309496
2017/10/10,1.728,1.012895662
2017/10/11,1.731,1.014654162
2017/10/12,1.728,1.012895662
2017/10/13,1.726,1.011723329
2017/10/16,1.725,1.011137163
2017/10/17,1.72,1.008206331
2017/10/18,1.725,1.011137163
2017/10/19,1.728,1.012895662
2017/10/20,1.727,1.012309496
2017/10/23,1.726,1.011723329
2017/10/24,1.726,1.011723329
2017/10/25,1.724,1.010550996
2017/10/26,1.719,1.007620164
2017/10/27,1.719,1.007620164
2017/10/30,1.714,1.004689332
2017/10/31,1.711,1.002930832
2017/11/1,1.711,1.002930832
2017/11/2,1.71,1.002344666
2017/11/3,1.71,1.002344666
2017/11/6,1.71,1.002344666
2017/11/7,1.709,1.001758499
2017/11/8,1.708,1.001172333
2017/11/9,1.706,1
2017/11/10,1.702,0.997655334
2017/11/13,1.696,0.994138335
2017/11/14,1.692,0.991793669
2017/11/15,1.689,0.99003517
2017/11/16,1.688,0.989449004
2017/11/17,1.693,0.992379836
2017/11/20,1.696,0.994138335
2017/11/21,1.694,0.992966002
2017/11/22,1.69,0.990621336
2017/11/23,1.684,0.987104338
2017/11/24,1.688,0.989449004
2017/11/27,1.685,0.987690504
2017/11/28,1.683,0.986518171
2017/11/29,1.685,0.987690504
2017/11/30,1.685,0.987690504
2017/12/1,1.689,0.99003517
2017/12/4,1.69,0.990621336
2017/12/5,1.694,0.992966002
2017/12/6,1.696,0.994138335
2017/12/7,1.695,0.993552169
2017/12/8,1.695,0.993552169
2017/12/11,1.693,0.992379836
2017/12/12,1.689,0.99003517
2017/12/13,1.69,0.990621336
2017/12/14,1.692,0.991793669
2017/12/15,1.691,0.991207503
2017/12/18,1.692,0.991793669
2017/12/19,1.694,0.992966002
2017/12/20,1.692,0.991793669
2017/12/21,1.692,0.991793669
2017/12/22,1.692,0.991793669
2017/12/25,1.691,0.991207503
2017/12/26,1.695,0.993552169
2017/12/27,1.69,0.990621336
2017/12/28,1.693,0.992379836
2017/12/29,1.697,0.994724502
2017/12/31,1.697,0.994724502
2018/1/2,1.696,0.994138335
2018/1/3,1.699,0.995896835
2018/1/4,1.694,0.992966002
2018/1/5,1.695,0.993552169
2018/1/8,1.694,0.992966002
2018/1/9,1.694,0.992966002
2018/1/10,1.695,0.993552169
2018/1/11,1.695,0.993552169
2018/1/12,1.697,0.994724502
2018/1/15,1.698,0.995310668
2018/1/16,1.699,0.995896835
2018/1/17,1.702,0.997655334
2018/1/18,1.708,1.001172333
2018/1/19,1.71,1.002344666
2018/1/22,1.713,1.004103165
2018/1/23,1.727,1.012309496
2018/1/24,1.729,1.013481829
2018/1/25,1.729,1.013481829
2018/1/26,1.729,1.013481829
2018/1/29,1.725,1.011137163
2018/1/30,1.721,1.008792497
2018/1/31,1.723,1.00996483
2018/2/1,1.724,1.010550996
2018/2/2,1.726,1.011723329
2018/2/5,1.732,1.015240328
2018/2/6,1.725,1.011137163
2018/2/7,1.718,1.007033998
2018/2/8,1.716,1.005861665
2018/2/9,1.711,1.002930832
2018/2/12,1.717,1.006447831
2018/2/13,1.717,1.006447831
2018/2/14,1.718,1.007033998
2018/2/22,1.723,1.00996483
2018/2/23,1.724,1.010550996
2018/2/26,1.728,1.012895662
2018/2/27,1.731,1.014654162
2018/2/28,1.733,1.015826495
2018/3/1,1.734,1.016412661
2018/3/2,1.732,1.015240328
2018/3/5,1.732,1.015240328
2018/3/6,1.733,1.015826495
2018/3/7,1.733,1.015826495
2018/3/8,1.734,1.016412661
2018/3/9,1.736,1.017584994
2018/3/12,1.739,1.019343494
2018/3/13,1.737,1.018171161
2018/3/14,1.735,1.016998828
2018/3/15,1.735,1.016998828
2018/3/16,1.734,1.016412661
2018/3/19,1.734,1.016412661
2018/3/20,1.737,1.018171161
2018/3/21,1.736,1.017584994
2018/3/22,1.739,1.019343494
2018/3/23,1.74,1.01992966
2018/3/26,1.741,1.020515826
2018/3/27,1.743,1.021688159
2018/3/28,1.745,1.022860492
2018/3/29,1.745,1.022860492
2018/3/30,1.748,1.024618992
2018/4/2,1.749,1.025205158
2018/4/3,1.748,1.024618992
2018/4/4,1.749,1.025205158
2018/4/9,1.753,1.027549824
2018/4/10,1.752,1.026963658
2018/4/11,1.754,1.028135991
2018/4/12,1.755,1.028722157
2018/4/13,1.754,1.028135991
2018/4/16,1.756,1.029308324
2018/4/17,1.755,1.028722157
2018/4/18,1.773,1.039273154
2018/4/19,1.772,1.038686987
2018/4/20,1.77,1.037514654
2018/4/23,1.766,1.035169988
2018/4/24,1.768,1.036342321
2018/4/25,1.767,1.035756155
2018/4/26,1.764,1.033997655
2018/4/27,1.764,1.033997655
2018/5/2,1.764,1.033997655
2018/5/3,1.764,1.033997655
2018/5/4,1.766,1.035169988
2018/5/7,1.765,1.034583822
2018/5/8,1.764,1.033997655
2018/5/9,1.761,1.032239156
2018/5/10,1.762,1.032825322
2018/5/11,1.762,1.032825322
2018/5/14,1.761,1.032239156
2018/5/15,1.76,1.031652989
2018/5/16,1.759,1.031066823
2018/5/17,1.759,1.031066823
2018/5/18,1.759,1.031066823
2018/5/21,1.76,1.031652989
2018/5/22,1.763,1.033411489
2018/5/23,1.764,1.033997655
2018/5/24,1.765,1.034583822
2018/5/25,1.767,1.035756155
2018/5/28,1.768,1.036342321
2018/5/29,1.767,1.035756155
2018/5/30,1.766,1.035169988
2018/5/31,1.766,1.035169988
2018/6/1,1.765,1.034583822
2018/6/4,1.764,1.033997655
2018/6/5,1.764,1.033997655
2018/6/6,1.765,1.034583822
2018/6/7,1.764,1.033997655
2018/6/8,1.765,1.034583822
2018/6/11,1.765,1.034583822
2018/6/12,1.765,1.034583822
2018/6/13,1.766,1.035169988
2018/6/14,1.766,1.035169988
2018/6/15,1.767,1.035756155
2018/6/19,1.767,1.035756155
2018/6/20,1.768,1.036342321
2018/6/21,1.769,1.036928488
2018/6/22,1.771,1.038100821
2018/6/25,1.769,1.036928488
2018/6/26,1.769,1.036928488
2018/6/27,1.77,1.037514654
2018/6/28,1.772,1.038686987
2018/6/29,1.777,1.041617819
2018/6/30,1.777,1.041617819
2018/7/2,1.778,1.042203986
2018/7/3,1.78,1.043376319
2018/7/4,1.781,1.043962485
2018/7/5,1.783,1.045134818
2018/7/6,1.783,1.045134818
2018/7/9,1.784,1.045720985
2018/7/10,1.782,1.044548652
2018/7/11,1.783,1.045134818
2018/7/12,1.784,1.045720985
2018/7/13,1.785,1.046307151
2018/7/16,1.787,1.047479484
2018/7/17,1.788,1.048065651
2018/7/18,1.79,1.049237984
2018/7/19,1.793,1.050996483
2018/7/20,1.797,1.053341149
2018/7/23,1.802,1.056271981
2018/7/24,1.801,1.055685815
2018/7/25,1.802,1.056271981
2018/7/26,1.802,1.056271981
2018/7/27,1.805,1.058030481
2018/7/30,1.807,1.059202814
2018/7/31,1.812,1.062133646
2018/8/1,1.812,1.062133646
2018/8/2,1.811,1.061547479
2018/8/3,1.814,1.063305979
2018/8/6,1.814,1.063305979
2018/8/7,1.819,1.066236811
2018/8/8,1.817,1.065064478
2018/8/9,1.814,1.063305979
2018/8/10,1.813,1.062719812
2018/8/13,1.81,1.060961313
2018/8/14,1.81,1.060961313
2018/8/15,1.809,1.060375147
2018/8/16,1.806,1.058616647
2018/8/17,1.802,1.056271981
2018/8/20,1.801,1.055685815
2018/8/21,1.801,1.055685815
2018/8/22,1.802,1.056271981
2018/8/23,1.804,1.057444314
2018/8/24,1.805,1.058030481
2018/8/27,1.805,1.058030481
2018/8/28,1.805,1.058030481
2018/8/29,1.805,1.058030481
2018/8/30,1.806,1.058616647
2018/8/31,1.808,1.05978898
2018/9/3,1.806,1.058616647
2018/9/4,1.806,1.058616647
2018/9/5,1.805,1.058030481
2018/9/6,1.805,1.058030481
2018/9/7,1.805,1.058030481
2018/9/10,1.803,1.056858148
2018/9/11,1.803,1.056858148
2018/9/12,1.804,1.057444314
2018/9/13,1.805,1.058030481
2018/9/14,1.806,1.058616647
2018/9/17,1.805,1.058030481
2018/9/18,1.807,1.059202814
2018/9/19,1.808,1.05978898
2018/9/20,1.806,1.058616647
2018/9/21,1.808,1.05978898
2018/9/25,1.808,1.05978898
2018/9/26,1.81,1.060961313
2018/9/27,1.811,1.061547479
2018/9/28,1.813,1.062719812
2018/10/8,1.813,1.062719812
2018/10/9,1.815,1.063892145
2018/10/10,1.817,1.065064478
2018/10/11,1.817,1.065064478
2018/10/12,1.819,1.066236811
2018/10/15,1.819,1.066236811
2018/10/16,1.818,1.065650645
2018/10/17,1.819,1.066236811
2018/10/18,1.82,1.066822978
2018/10/19,1.822,1.067995311
2018/10/22,1.824,1.069167644
2018/10/23,1.825,1.06975381
2018/10/24,1.827,1.070926143
2018/10/25,1.83,1.072684642
2018/10/26,1.831,1.073270809
2018/10/29,1.833,1.074443142
2018/10/30,1.834,1.075029308
2018/10/31,1.835,1.075615475
2018/11/1,1.839,1.077960141
2018/11/2,1.837,1.076787808
2018/11/5,1.837,1.076787808
2018/11/6,1.84,1.078546307
2018/11/7,1.842,1.07971864
2018/11/8,1.842,1.07971864
2018/11/9,1.841,1.079132474
2018/11/12,1.843,1.080304807
2018/11/13,1.844,1.080890973
2018/11/14,1.849,1.083821805
2018/11/15,1.852,1.085580305
2018/11/16,1.857,1.088511137
2018/11/19,1.859,1.08968347
2018/11/20,1.859,1.08968347
2018/11/21,1.859,1.08968347
2018/11/22,1.859,1.08968347
2018/11/23,1.855,1.087338804
2018/11/26,1.855,1.087338804
2018/11/27,1.854,1.086752638
2018/11/28,1.856,1.087924971
2018/11/29,1.857,1.088511137
2018/11/30,1.858,1.089097304
2018/12/3,1.863,1.092028136
2018/12/4,1.866,1.093786635
2018/12/5,1.865,1.093200469
2018/12/6,1.864,1.092614302
2018/12/7,1.865,1.093200469
2018/12/10,1.866,1.093786635
2018/12/11,1.867,1.094372802
2018/12/12,1.868,1.094958968
2018/12/13,1.871,1.096717468
2018/12/14,1.867,1.094372802
2018/12/17,1.868,1.094958968
2018/12/18,1.864,1.092614302
2018/12/19,1.862,1.09144197
2018/12/20,1.861,1.090855803
2018/12/21,1.861,1.090855803
2018/12/24,1.86,1.090269637
2018/12/25,1.858,1.089097304
2018/12/26,1.858,1.089097304
2018/12/27,1.858,1.089097304
2018/12/28,1.861,1.090855803
2018/12/31,1.861,1.090855803
2019/1/2,1.862,1.09144197
2019/1/3,1.865,1.093200469
2019/1/4,1.87,1.096131301
2019/1/7,1.874,1.098475967
2019/1/8,1.875,1.099062134
2019/1/9,1.877,1.100234467
2019/1/10,1.877,1.100234467
2019/1/11,1.878,1.100820633
2019/1/14,1.876,1.0996483
2019/1/15,1.877,1.100234467
2019/1/16,1.878,1.100820633
2019/1/17,1.877,1.100234467
2019/1/18,1.879,1.1014068
2019/1/21,1.88,1.101992966
2019/1/22,1.879,1.1014068
2019/1/23,1.878,1.100820633
2019/1/24,1.877,1.100234467
2019/1/25,1.879,1.1014068
2019/1/28,1.879,1.1014068
2019/1/29,1.88,1.101992966
2019/1/30,1.879,1.1014068
2019/1/31,1.882,1.103165299
2019/2/1,1.884,1.104337632
2019/2/11,1.887,1.106096131
2019/2/12,1.889,1.107268464
2019/2/13,1.895,1.110785463
2019/2/14,1.895,1.110785463
2019/2/15,1.89,1.107854631
2019/2/18,1.897,1.111957796
2019/2/19,1.895,1.110785463
2019/2/20,1.897,1.111957796
2019/2/21,1.896,1.11137163
2019/2/22,1.905,1.116647128
2019/2/25,1.922,1.126611958
2019/2/26,1.917,1.123681125
2019/2/27,1.916,1.123094959
2019/2/28,1.915,1.122508792
2019/3/1,1.918,1.124267292
2019/3/4,1.92,1.125439625
2019/3/5,1.921,1.126025791
2019/3/6,1.922,1.126611958
2019/3/7,1.921,1.126025791
2019/3/8,1.915,1.122508792
2019/3/11,1.917,1.123681125
2019/3/12,1.918,1.124267292
2019/3/13,1.917,1.123681125
2019/3/14,1.915,1.122508792
2019/3/15,1.917,1.123681125
2019/3/18,1.92,1.125439625
2019/3/19,1.92,1.125439625
2019/3/20,1.92,1.125439625
2019/3/21,1.92,1.125439625
2019/3/22,1.92,1.125439625
2019/3/25,1.917,1.123681125
2019/3/26,1.917,1.123681125
2019/3/27,1.918,1.124267292
2019/3/28,1.917,1.123681125
2019/3/29,1.922,1.126611958
2019/4/1,1.924,1.127784291
2019/4/2,1.923,1.127198124
2019/4/3,1.923,1.127198124
2019/4/4,1.924,1.127784291
2019/4/8,1.924,1.127784291
2019/4/9,1.923,1.127198124
2019/4/10,1.922,1.126611958
2019/4/11,1.92,1.125439625
2019/4/12,1.919,1.124853458
2019/4/15,1.917,1.123681125
2019/4/16,1.919,1.124853458
2019/4/17,1.918,1.124267292
2019/4/18,1.919,1.124853458
2019/4/19,1.921,1.126025791
2019/4/22,1.917,1.123681125
2019/4/23,1.917,1.123681125
2019/4/24,1.916,1.123094959
2019/4/25,1.915,1.122508792
2019/4/26,1.914,1.121922626
2019/4/29,1.916,1.123094959
2019/4/30,1.919,1.124853458
2019/5/6,1.916,1.123094959
2019/5/7,1.919,1.124853458
2019/5/8,1.919,1.124853458
2019/5/9,1.919,1.124853458
2019/5/10,1.923,1.127198124
2019/5/13,1.924,1.127784291
2019/5/14,1.922,1.126611958
2019/5/15,1.926,1.128956624
2019/5/16,1.927,1.12954279
2019/5/17,1.925,1.128370457
2019/5/20,1.924,1.127784291
2019/5/21,1.925,1.128370457
2019/5/22,1.925,1.128370457
2019/5/23,1.924,1.127784291
2019/5/24,1.925,1.128370457
2019/5/27,1.923,1.127198124
2019/5/28,1.925,1.128370457
2019/5/29,1.925,1.128370457
2019/5/30,1.924,1.127784291
2019/5/31,1.925,1.128370457
2019/6/3,1.927,1.12954279
2019/6/4,1.928,1.130128957
2019/6/5,1.928,1.130128957
2019/6/6,1.927,1.12954279
2019/6/10,1.929,1.130715123
2019/6/11,1.933,1.133059789
2019/6/12,1.933,1.133059789
2019/6/13,1.932,1.132473623
2019/6/14,1.932,1.132473623
2019/6/17,1.931,1.131887456
2019/6/18,1.933,1.133059789
2019/6/19,1.935,1.134232122
2019/6/20,1.943,1.138921454
2019/6/21,1.945,1.140093787
2019/6/24,1.947,1.14126612
2019/6/25,1.945,1.140093787
2019/6/26,1.945,1.140093787
2019/6/27,1.948,1.141852286
2019/6/28,1.947,1.14126612
2019/6/30,1.947,1.14126612
2019/7/1,1.956,1.146541618
2019/7/2,1.957,1.147127784
2019/7/3,1.956,1.146541618
2019/7/4,1.958,1.147713951
2019/7/5,1.959,1.148300117
2019/7/8,1.952,1.144196952
2019/7/9,1.952,1.144196952
2019/7/10,1.951,1.143610785
2019/7/11,1.952,1.144196952
2019/7/12,1.954,1.145369285
2019/7/15,1.957,1.147127784
2019/7/16,1.958,1.147713951
2019/7/17,1.958,1.147713951
2019/7/18,1.955,1.145955451
2019/7/19,1.96,1.148886284
2019/7/22,1.958,1.147713951
2019/7/23,1.958,1.147713951
2019/7/24,1.961,1.14947245
2019/7/25,1.962,1.150058617
2019/7/26,1.963,1.150644783
2019/7/29,1.962,1.150058617
2019/7/30,1.964,1.15123095
2019/7/31,1.963,1.150644783
2019/8/1,1.962,1.150058617
2019/8/2,1.961,1.14947245
2019/8/5,1.957,1.147127784
2019/8/6,1.955,1.145955451
2019/8/7,1.955,1.145955451
2019/8/8,1.958,1.147713951
2019/8/9,1.956,1.146541618
2019/8/12,1.962,1.150058617
2019/8/13,1.959,1.148300117
2019/8/14,1.96,1.148886284
2019/8/15,1.963,1.150644783
2019/8/16,1.964,1.15123095
2019/8/19,1.975,1.157678781
2019/8/20,1.976,1.158264947
2019/8/21,1.975,1.157678781
2019/8/22,1.973,1.156506448
2019/8/23,1.975,1.157678781
2019/8/26,1.972,1.155920281
2019/8/27,1.976,1.158264947
2019/8/28,1.975,1.157678781
2019/8/29,1.971,1.155334115
2019/8/30,1.968,1.153575615
2019/9/2,1.971,1.155334115
2019/9/3,1.972,1.155920281
2019/9/4,1.973,1.156506448
2019/9/5,1.977,1.158851114
2019/9/6,1.978,1.15943728
2019/9/9,1.981,1.16119578
2019/9/10,1.979,1.160023447
2019/9/11,1.977,1.158851114
2019/9/12,1.977,1.158851114
2019/9/16,1.976,1.158264947
2019/9/17,1.974,1.157092614
2019/9/18,1.972,1.155920281
2019/9/19,1.974,1.157092614
2019/9/20,1.975,1.157678781
2019/9/23,1.974,1.157092614
2019/9/24,1.975,1.157678781
2019/9/25,1.974,1.157092614
2019/9/26,1.97,1.154747948
2019/9/27,1.971,1.155334115
2019/9/30,1.971,1.155334115
2019/10/8,1.973,1.156506448
2019/10/9,1.973,1.156506448
2019/10/10,1.975,1.157678781
2019/10/11,1.974,1.157092614
2019/10/14,1.974,1.157092614
2019/10/15,1.973,1.156506448
2019/10/16,1.973,1.156506448
2019/10/17,1.974,1.157092614
2019/10/18,1.973,1.156506448
2019/10/21,1.971,1.155334115
2019/10/22,1.972,1.155920281
2019/10/23,1.971,1.155334115
2019/10/24,1.971,1.155334115
2019/10/25,1.971,1.155334115
2019/10/28,1.972,1.155920281
2019/10/29,1.97,1.154747948
2019/10/30,1.967,1.152989449
2019/10/31,1.967,1.152989449
2019/11/1,1.968,1.153575615
2019/11/4,1.968,1.153575615
2019/11/5,1.97,1.154747948
2019/11/6,1.97,1.154747948
2019/11/7,1.971,1.155334115
2019/11/8,1.97,1.154747948
2019/11/11,1.97,1.154747948
2019/11/12,1.97,1.154747948
2019/11/13,1.971,1.155334115
2019/11/14,1.972,1.155920281
2019/11/15,1.971,1.155334115
2019/11/18,1.974,1.157092614
2019/11/19,1.977,1.158851114
2019/11/20,1.977,1.158851114
2019/11/21,1.978,1.15943728
2019/11/22,1.976,1.158264947
2019/11/25,1.974,1.157092614
2019/11/26,1.976,1.158264947
2019/11/27,1.975,1.157678781
2019/11/28,1.976,1.158264947
2019/11/29,1.975,1.157678781
2019/12/2,1.975,1.157678781
2019/12/3,1.976,1.158264947
2019/12/4,1.977,1.158851114
2019/12/5,1.978,1.15943728
2019/12/6,1.979,1.160023447
2019/12/9,1.979,1.160023447
2019/12/10,1.98,1.160609613
2019/12/11,1.979,1.160023447
2019/12/12,1.979,1.160023447
2019/12/13,1.98,1.160609613
2019/12/16,1.983,1.162368113
2019/12/17,1.983,1.162368113
2019/12/18,1.983,1.162368113
2019/12/19,1.983,1.162368113
2019/12/20,1.985,1.163540445
2019/12/23,1.983,1.162368113
2019/12/24,1.985,1.163540445
2019/12/25,1.986,1.164126612
2019/12/26,1.988,1.165298945
2019/12/27,1.987,1.164712778
2019/12/30,1.988,1.165298945
2019/12/31,1.989,1.165885111
2020/1/2,1.99,1.166471278
2020/1/3,1.99,1.166471278
2020/1/6,1.992,1.167643611
2020/1/7,1.996,1.169988277
2020/1/8,1.994,1.168815944
2020/1/9,1.996,1.169988277
2020/1/10,1.997,1.170574443
2020/1/13,1.999,1.171746776
2020/1/14,1.999,1.171746776
2020/1/15,1.999,1.171746776
2020/1/16,1.999,1.171746776
2020/1/17,2.001,1.172919109
2020/1/20,2.002,1.173505275
2020/1/21,2.001,1.172919109
2020/1/22,2.003,1.174091442
2020/1/23,2.001,1.172919109
2020/2/3,1.998,1.17116061
2020/2/4,2.005,1.175263775
2020/2/5,2.008,1.177022274
2020/2/6,2.013,1.179953107
2020/2/7,2.017,1.182297773
2020/2/10,2.018,1.182883939
2020/2/11,2.017,1.182297773
2020/2/12,2.02,1.184056272
2020/2/13,2.021,1.184642438
2020/2/14,2.021,1.184642438
2020/2/17,2.026,1.187573271
2020/2/18,2.026,1.187573271
2020/2/19,2.024,1.186400938
2020/2/20,2.033,1.191676436
2020/2/21,2.036,1.193434936
2020/2/24,2.038,1.194607268
2020/2/25,2.038,1.194607268
2020/2/26,2.032,1.19109027
2020/2/27,2.036,1.193434936
2020/2/28,2.024,1.186400938
2020/3/2,2.036,1.193434936
2020/3/3,2.039,1.195193435
2020/3/4,2.043,1.197538101
2020/3/5,2.046,1.1992966
2020/3/6,2.04,1.195779601
2020/3/9,2.033,1.191676436
2020/3/10,2.041,1.196365768
2020/3/11,2.033,1.191676436
2020/3/12,2.026,1.187573271
2020/3/13,2.022,1.185228605
2020/3/16,2.004,1.174677608
2020/3/17,2.001,1.172919109
2020/3/18,1.995,1.16940211
2020/3/19,1.997,1.170574443
2020/3/20,2.002,1.173505275
2020/3/23,1.993,1.168229777
2020/3/24,2,1.172332943
2020/3/25,2.007,1.176436108
2020/3/26,2.007,1.176436108
2020/3/27,2.007,1.176436108
2020/3/30,2.001,1.172919109
2020/3/31,2.004,1.174677608
2020/4/1,2.006,1.175849941
2020/4/2,2.011,1.178780774
2020/4/3,2.007,1.176436108
2020/4/7,2.025,1.186987104
2020/4/8,2.028,1.188745604
2020/4/9,2.033,1.191676436
2020/4/10,2.028,1.188745604
2020/4/13,2.026,1.187573271
2020/4/14,2.034,1.192262603
2020/4/15,2.032,1.19109027
2020/4/16,2.038,1.194607268
2020/4/17,2.039,1.195193435
2020/4/20,2.04,1.195779601
2020/4/21,2.04,1.195779601
2020/4/22,2.042,1.196951934
2020/4/23,2.042,1.196951934
2020/4/24,2.04,1.195779601
2020/4/27,2.043,1.197538101
2020/4/28,2.046,1.1992966
2020/4/29,2.049,1.2010551
2020/4/30,2.053,1.203399766
2020/5/6,2.054,1.203985932
2020/5/7,2.048,1.200468933
2020/5/8,2.051,1.202227433
2020/5/11,2.045,1.198710434
2020/5/12,2.045,1.198710434
2020/5/13,2.047,1.199882767
2020/5/14,2.044,1.198124267
2020/5/15,2.044,1.198124267
2020/5/18,2.041,1.196365768
