date,worth,y
2019/6/28,1.29,1.089527027
2019/6/30,1.29,1.089527027
2019/7/5,1.294,1.092905405
2019/7/12,1.293,1.092060811
2019/7/19,1.292,1.091216216
2019/7/26,1.297,1.095439189
2019/8/2,1.298,1.096283784
2019/8/9,1.3,1.097972973
2019/8/16,1.307,1.103885135
2019/8/23,1.311,1.107263514
2019/8/30,1.313,1.108952703
2019/9/5,1.315,1.110641892
2019/9/6,1.316,1.111486486
2019/9/9,1.318,1.113175676
2019/9/10,1.317,1.112331081
2019/9/12,1.315,1.110641892
2019/9/20,1.316,1.111486486
2019/9/27,1.314,1.109797297
2019/9/30,1.313,1.108952703
2019/10/11,1.317,1.112331081
2019/10/18,1.318,1.113175676
2019/10/25,1.317,1.112331081
2019/11/1,1.321,1.115709459
2019/11/8,1.324,1.118243243
2019/11/15,1.322,1.116554054
2019/11/22,1.32,1.114864865
2019/11/29,1.318,1.113175676
2019/12/6,1.319,1.11402027
2019/12/13,1.32,1.114864865
2019/12/20,1.322,1.116554054
2019/12/27,1.322,1.116554054
2019/12/31,1.327,1.120777027
2020/1/3,1.33,1.123310811
2020/1/10,1.336,1.128378378
2020/1/17,1.341,1.132601351
2020/1/23,1.338,1.130067568
2020/2/7,1.341,1.132601351
2020/2/14,1.349,1.139358108
2020/2/21,1.367,1.154560811
2020/2/28,1.355,1.144425676
2020/3/6,1.365,1.152871622
2020/3/10,1.362,1.150337838
2020/3/11,1.36,1.148648649
2020/3/12,1.356,1.14527027
2020/3/13,1.354,1.143581081
2020/3/20,1.346,1.136824324
2020/3/27,1.356,1.14527027
2020/4/3,1.361,1.149493243
2020/4/10,1.374,1.160472973
2020/4/17,1.38,1.165540541
2020/4/24,1.386,1.170608108
2020/4/30,1.386,1.170608108
2020/5/8,1.391,1.174831081
2020/5/15,1.393,1.17652027
