date,worth
2018-09-03,1.1273
2018-09-04,1.1282
2018-09-05,1.1273
2018-09-06,1.127
2018-09-07,1.127
2018-09-10,1.1251
2018-09-11,1.1251
2018-09-12,1.125
2018-09-13,1.1264
2018-09-14,1.1256
2018-09-17,1.1251
2018-09-18,1.1275
2018-09-19,1.1291
2018-09-20,1.1291
2018-09-21,1.1329
2018-09-25,1.1327
2018-09-26,1.134
2018-09-27,1.134
2018-09-28,1.1347
2018-10-08,1.1341
2018-10-09,1.1343
2018-10-10,1.1342
2018-10-11,1.1315
2018-10-12,1.1323
2018-10-15,1.1321
2018-10-16,1.1314
2018-10-17,1.132
2018-10-18,1.1325
2018-10-19,1.1342
2018-10-22,1.1358
2018-10-23,1.1355
2018-10-24,1.1356
2018-10-25,1.1349
2018-10-26,1.135
2018-10-29,1.1356
2018-10-30,1.1358
2018-10-31,1.1359
2018-11-01,1.1375
2018-11-02,1.1398
2018-11-05,1.1396
2018-11-06,1.1402
2018-11-07,1.1398
2018-11-08,1.1394
2018-11-09,1.1391
2018-11-12,1.1422
2018-11-13,1.1432
2018-11-14,1.1433
2018-11-15,1.1444
2018-11-16,1.1453
2018-11-19,1.1464
2018-11-20,1.1447
2018-11-21,1.1451
2018-11-22,1.1447
2018-11-23,1.1433
2018-11-26,1.1425
2018-11-27,1.1424
2018-11-28,1.144
2018-11-29,1.1429
2018-11-30,1.1441
2018-12-03,1.1466
2018-12-04,1.1466
2018-12-05,1.1471
2018-12-06,1.146
2018-12-07,1.1463
2018-12-10,1.1474
2018-12-11,1.1488
2018-12-12,1.1486
2018-12-13,1.1488
2018-12-14,1.1468
2018-12-17,1.1451
2018-12-18,1.1444
2018-12-19,1.1439
2018-12-20,1.1449
2018-12-21,1.1453
2018-12-24,1.146
2018-12-25,1.1455
2018-12-26,1.1457
2018-12-27,1.145
2018-12-28,1.1466
2018-12-31,1.1469
2019-01-02,1.1482
2019-01-03,1.1489
2019-01-04,1.1509
2019-01-07,1.1535
2019-01-08,1.1545
2019-01-09,1.1551
2019-01-10,1.155
2019-01-11,1.1557
2019-01-14,1.1558
2019-01-15,1.1558
2019-01-16,1.1569
2019-01-17,1.1569
2019-01-18,1.1579
2019-01-21,1.1582
2019-01-22,1.1571
2019-01-23,1.1568
2019-01-24,1.1573
2019-01-25,1.1574
2019-01-28,1.1563
2019-01-29,1.1547
2019-01-30,1.1534
2019-01-31,1.1535
2019-02-01,1.1552
2019-02-11,1.1571
2019-02-12,1.159
2019-02-13,1.1616
2019-02-14,1.1621
2019-02-15,1.1618
2019-02-18,1.1656
2019-02-19,1.1663
2019-02-20,1.1669
2019-02-21,1.1659
2019-02-22,1.1677
2019-02-25,1.1733
2019-02-26,1.1707
2019-02-27,1.1702
2019-02-28,1.1703
2019-03-01,1.1696
2019-03-04,1.1696
2019-03-05,1.1713
2019-03-06,1.173
2019-03-07,1.1746
2019-03-08,1.1702
2019-03-11,1.174
2019-03-12,1.176
2019-03-13,1.1754
2019-03-14,1.172
2019-03-15,1.1735
2019-03-18,1.1758
