date,worth
2017-09-08,1.0516
2017-09-11,1.0527
2017-09-12,1.0539
2017-09-13,1.0543
2017-09-14,1.0538
2017-09-15,1.0536
2017-09-18,1.0549
2017-09-19,1.0549
2017-09-20,1.0566
2017-09-21,1.0561
2017-09-22,1.0556
2017-09-25,1.0573
2017-09-26,1.0587
2017-09-27,1.0588
2017-09-28,1.0602
2017-09-29,1.0625
2017-10-09,1.0644
2017-10-10,1.0639
2017-10-11,1.0647
2017-10-12,1.0664
2017-10-13,1.0667
2017-10-16,1.0662
2017-10-17,1.0664
2017-10-18,1.0666
2017-10-19,1.067
2017-10-20,1.0675
2017-10-23,1.0679
2017-10-24,1.0701
2017-10-25,1.0706
2017-10-26,1.0703
2017-10-27,1.071
2017-10-30,1.069
2017-10-31,1.0677
2017-11-01,1.0679
2017-11-02,1.0669
2017-11-03,1.0659
2017-11-06,1.0678
2017-11-07,1.0685
2017-11-08,1.068
2017-11-09,1.07
2017-11-10,1.0707
2017-11-13,1.0695
2017-11-14,1.0688
2017-11-15,1.0652
2017-11-16,1.0653
2017-11-17,1.0652
2017-11-20,1.0673
2017-11-21,1.0676
2017-11-22,1.0661
2017-11-23,1.0595
2017-11-24,1.0589
2017-11-27,1.0572
2017-11-28,1.0572
2017-11-29,1.0582
2017-11-30,1.056
2017-12-01,1.0554
2017-12-04,1.0549
2017-12-05,1.0548
2017-12-06,1.0558
2017-12-07,1.0547
2017-12-08,1.0569
2017-12-11,1.0605
2017-12-12,1.058
2017-12-13,1.06
2017-12-14,1.0604
2017-12-15,1.0587
2017-12-18,1.0589
2017-12-19,1.0624
2017-12-20,1.0623
2017-12-21,1.0638
2017-12-22,1.0634
2017-12-25,1.0625
2017-12-26,1.063
2017-12-27,1.0605
2017-12-28,1.0611
2017-12-29,1.0637
2017-12-31,1.0636
2018-01-02,1.0688
2018-01-03,1.0707
2018-01-04,1.0726
2018-01-05,1.0735
2018-01-08,1.075
2018-01-09,1.0749
2018-01-10,1.0751
2018-01-11,1.0747
2018-01-12,1.0756
2018-01-15,1.0736
2018-01-16,1.0755
2018-01-17,1.0751
2018-01-18,1.0789
2018-01-19,1.0801
2018-01-22,1.0843
2018-01-23,1.0871
2018-01-24,1.0893
2018-01-25,1.092
2018-01-26,1.0925
2018-01-29,1.0907
2018-01-30,1.0891
2018-01-31,1.0885
2018-02-01,1.0876
2018-02-02,1.0895
2018-02-05,1.0922
2018-02-06,1.0859
2018-02-07,1.0838
2018-02-08,1.0831
2018-02-09,1.0773
2018-02-12,1.082
2018-02-13,1.0839
2018-02-14,1.0855
2018-02-22,1.0889
2018-02-23,1.0896
2018-02-26,1.095
2018-02-27,1.0942
2018-02-28,1.0937
2018-03-01,1.0951
2018-03-02,1.0941
2018-03-05,1.094
2018-03-06,1.0956
2018-03-07,1.0949
2018-03-08,1.0967
2018-03-09,1.0983
2018-03-12,1.1008
2018-03-13,1.0996
2018-03-14,1.0983
2018-03-15,1.0983
2018-03-16,1.0963
2018-03-19,1.0963
2018-03-20,1.0982
2018-03-21,1.0973
2018-03-22,1.0965
2018-03-23,1.0943
2018-03-26,1.0949
2018-03-27,1.0971
2018-03-28,1.0952
2018-03-29,1.0971
2018-03-30,1.0996
2018-04-02,1.1003
2018-04-03,1.0995
2018-04-04,1.0992
2018-04-09,1.0994
2018-04-10,1.1002
2018-04-11,1.1024
2018-04-12,1.1013
2018-04-13,1.1006
2018-04-16,1.0986
2018-04-17,1.0964
2018-04-18,1.1006
2018-04-19,1.1016
2018-04-20,1.0982
2018-04-23,1.0947
2018-04-24,1.0986
2018-04-25,1.0982
2018-04-26,1.0961
2018-04-27,1.0965
2018-05-02,1.0969
2018-05-03,1.0994
2018-05-04,1.0993
2018-05-07,1.1018
2018-05-08,1.1027
2018-05-09,1.1023
2018-05-10,1.1032
2018-05-11,1.1022
2018-05-14,1.1029
2018-05-15,1.1028
2018-05-16,1.101
2018-05-17,1.1009
2018-05-18,1.1023
2018-05-21,1.1038
2018-05-22,1.1037
2018-05-23,1.1017
2018-05-24,1.1004
2018-05-25,1.0996
2018-05-28,1.0989
2018-05-29,1.0979
2018-05-30,1.0944
2018-05-31,1.0972
2018-06-01,1.095
2018-06-04,1.0959
2018-06-05,1.0976
2018-06-06,1.0975
2018-06-07,1.0977
2018-06-08,1.0955
2018-06-11,1.0942
2018-06-12,1.0962
2018-06-13,1.0957
2018-06-14,1.0954
2018-06-15,1.0947
2018-06-19,1.0882
2018-06-20,1.0878
2018-06-21,1.0852
2018-06-22,1.0866
2018-06-25,1.084
2018-06-26,1.0832
2018-06-27,1.082
2018-06-28,1.0808
2018-06-29,1.0875
2018-06-30,1.0875
2018-07-02,1.0837
2018-07-03,1.0853
2018-07-04,1.0844
2018-07-05,1.0843
2018-07-06,1.0866
2018-07-09,1.0929
2018-07-10,1.0933
2018-07-11,1.0911
2018-07-12,1.0962
2018-07-13,1.097
2018-07-16,1.0962
2018-07-17,1.0958
2018-07-18,1.0972
2018-07-19,1.0983
2018-07-20,1.104
2018-07-23,1.108
2018-07-24,1.1093
2018-07-25,1.1095
2018-07-26,1.1072
2018-07-27,1.1066
2018-07-30,1.1072
2018-07-31,1.1082
2018-08-01,1.1059
2018-08-02,1.1036
2018-08-03,1.1025
2018-08-06,1.1015
2018-08-07,1.1073
2018-08-08,1.1045
2018-08-09,1.1083
2018-08-10,1.1074
2018-08-13,1.1071
2018-08-14,1.1061
2018-08-15,1.1018
2018-08-16,1.1013
2018-08-17,1.0983
2018-08-20,1.1003
2018-08-21,1.1031
2018-08-22,1.1016
2018-08-23,1.1027
2018-08-24,1.103
2018-08-27,1.107
2018-08-28,1.1073
2018-08-29,1.106
2018-08-30,1.1042
2018-08-31,1.1028
2018-09-03,1.1025
2018-09-04,1.1047
2018-09-05,1.1014
2018-09-06,1.1001
2018-09-07,1.1
2018-09-10,1.0971
2018-09-11,1.0956
2018-09-12,1.0953
2018-09-13,1.0979
2018-09-14,1.0984
2018-09-17,1.096
2018-09-18,1.0992
2018-09-19,1.1027
2018-09-20,1.1019
2018-09-21,1.1081
2018-09-25,1.1071
2018-09-26,1.1089
2018-09-27,1.1085
2018-09-28,1.1113
2018-10-08,1.1037
2018-10-09,1.1034
2018-10-10,1.1045
2018-10-11,1.0954
2018-10-12,1.0986
2018-10-15,1.0956
2018-10-16,1.093
2018-10-17,1.0947
2018-10-18,1.0902
2018-10-19,1.0961
2018-10-22,1.1036
2018-10-23,1.0993
2018-10-24,1.0994
2018-10-25,1.0991
2018-10-26,1.0988
2018-10-29,1.0952
2018-10-30,1.0959
2018-10-31,1.0992
2018-11-01,1.1013
2018-11-02,1.1082
2018-11-05,1.1082
2018-11-06,1.1081
2018-11-07,1.1076
2018-11-08,1.1067
2018-11-09,1.1053
2018-11-12,1.1085
2018-11-13,1.1109
2018-11-14,1.1106
2018-11-15,1.1136
2018-11-16,1.1153
2018-11-19,1.1169
2018-11-20,1.1122
2018-11-21,1.1127
2018-11-22,1.1122
2018-11-23,1.1083
2018-11-26,1.1068
2018-11-27,1.1072
2018-11-28,1.1091
2018-11-29,1.108
2018-11-30,1.1104
2018-12-03,1.1174
2018-12-04,1.1193
2018-12-05,1.1188
2018-12-06,1.1151
2018-12-07,1.1158
2018-12-10,1.1145
2018-12-11,1.116
2018-12-12,1.1174
2018-12-13,1.1189
2018-12-14,1.1151
2018-12-17,1.1135
2018-12-18,1.1115
2018-12-19,1.1098
2018-12-20,1.1094
2018-12-21,1.1079
2018-12-24,1.1092
2018-12-25,1.1084
2018-12-26,1.1077
2018-12-27,1.1068
2018-12-28,1.109
2018-12-31,1.1091
2019-01-02,1.1071
2019-01-03,1.1068
2019-01-04,1.1116
2019-01-07,1.1161
2019-01-08,1.1167
2019-01-09,1.1194
2019-01-10,1.1212
2019-01-11,1.1227
2019-01-14,1.1205
2019-01-15,1.1243
2019-01-16,1.125
2019-01-17,1.1236
2019-01-18,1.1274
2019-01-21,1.1293
2019-01-22,1.127
2019-01-23,1.1277
2019-01-24,1.1298
2019-01-25,1.1319
2019-01-28,1.1317
2019-01-29,1.131
2019-01-30,1.1299
2019-01-31,1.1307
2019-02-01,1.1359
2019-02-11,1.1401
2019-02-12,1.1429
2019-02-13,1.1482
2019-02-14,1.149
2019-02-15,1.1452
2019-02-18,1.1537
2019-02-19,1.1531
2019-02-20,1.1549
2019-02-21,1.1562
2019-02-22,1.1617
2019-02-25,1.1742
2019-02-26,1.1719
2019-02-27,1.1692
2019-02-28,1.1671
2019-03-01,1.1699
2019-03-04,1.1735
2019-03-05,1.1761
2019-03-06,1.1797
2019-03-07,1.1774
2019-03-08,1.1696
2019-03-11,1.1753
2019-03-12,1.1787
2019-03-13,1.1738
2019-03-14,1.1703
2019-03-15,1.1726
2019-03-18,1.1792
2019-03-19,1.1793
2019-03-20,1.1773
2019-03-21,1.1791
2019-03-22,1.1796
2019-03-25,1.176
2019-03-26,1.1725
2019-03-27,1.1731
2019-03-28,1.1723
2019-03-29,1.1789
2019-04-01,1.185
2019-04-02,1.1853
2019-04-03,1.1867
2019-04-04,1.1895
2019-04-08,1.1893
2019-04-09,1.1879
2019-04-10,1.1877
2019-04-11,1.184
2019-04-12,1.1828
2019-04-15,1.1808
2019-04-16,1.1841
2019-04-17,1.1857
2019-04-18,1.1848
2019-04-19,1.1865
2019-04-22,1.1819
2019-04-23,1.1792
2019-04-24,1.1791
2019-04-25,1.1735
2019-04-26,1.1714
2019-04-29,1.1698
2019-04-30,1.1727
2019-05-06,1.1623
2019-05-07,1.1639
2019-05-08,1.1634
2019-05-09,1.1621
2019-05-10,1.1685
2019-05-13,1.1652
2019-05-14,1.1647
2019-05-15,1.1687
2019-05-16,1.17
2019-05-17,1.1644
2019-05-20,1.1621
2019-05-21,1.1643
2019-05-22,1.1643
2019-05-23,1.1601
2019-05-24,1.1599
2019-05-27,1.1619
2019-05-28,1.1628
2019-05-29,1.1627
2019-05-30,1.1604
2019-05-31,1.1613
2019-06-03,1.1613
2019-06-04,1.16
2019-06-05,1.1595
2019-06-06,1.1572
2019-06-10,1.159
2019-06-11,1.1652
2019-06-12,1.1644
2019-06-13,1.1641
2019-06-14,1.162
2019-06-17,1.1619
2019-06-18,1.1618
2019-06-19,1.1656
2019-06-20,1.1724
2019-06-21,1.1763
2019-06-24,1.177
2019-06-25,1.175
2019-06-26,1.176
2019-06-27,1.1784
2019-06-28,1.178
2019-06-30,1.1781
2019-07-01,1.1836
2019-07-02,1.1854
2019-07-03,1.1845
2019-07-04,1.1844
2019-07-05,1.1846
2019-07-08,1.1794
2019-07-09,1.179
2019-07-10,1.1783
2019-07-11,1.1793
2019-07-12,1.1798
2019-07-15,1.1804
2019-07-16,1.1802
2019-07-17,1.1799
2019-07-18,1.1778
2019-07-19,1.1796
2019-07-22,1.1784
2019-07-23,1.1794
2019-07-24,1.182
2019-07-25,1.183
2019-07-26,1.1844
2019-07-29,1.1846
2019-07-30,1.1866
2019-07-31,1.1864
2019-08-01,1.185
2019-08-02,1.1828
2019-08-05,1.1799
2019-08-06,1.1777
2019-08-07,1.1776
2019-08-08,1.1794
2019-08-09,1.1782
2019-08-12,1.1807
2019-08-13,1.1798
2019-08-14,1.1807
2019-08-15,1.182
2019-08-16,1.1828
2019-08-19,1.1898
2019-08-20,1.1892
2019-08-21,1.1894
2019-08-22,1.189
2019-08-23,1.1898
2019-08-26,1.188
2019-08-27,1.1904
2019-08-28,1.1897
2019-08-29,1.1896
2019-08-30,1.1884
2019-09-02,1.1923
2019-09-03,1.1937
2019-09-04,1.1967
2019-09-05,1.1997
2019-09-06,1.2016
2019-09-09,1.2056
2019-09-10,1.2043
2019-09-11,1.2028
2019-09-12,1.2047
2019-09-16,1.2042
2019-09-17,1.1993
2019-09-18,1.1982
2019-09-19,1.1998
2019-09-20,1.1999
2019-09-23,1.1977
2019-09-24,1.1979
2019-09-25,1.1945
2019-09-26,1.1923
2019-09-27,1.1924
2019-09-30,1.1909
2019-10-08,1.1907
2019-10-09,1.1915
2019-10-10,1.1936
2019-10-11,1.1949
2019-10-14,1.1977
2019-10-15,1.1942
2019-10-16,1.1935
2019-10-17,1.1937
2019-10-18,1.1907
2019-10-21,1.1893
2019-10-22,1.1911
2019-10-23,1.1892
2019-10-24,1.1886
2019-10-25,1.1896
2019-10-28,1.1929
2019-10-29,1.1905
2019-10-30,1.1885
2019-10-31,1.188
2019-11-01,1.1909
2019-11-04,1.1931
2019-11-05,1.1949
2019-11-06,1.1938
2019-11-07,1.1955
2019-11-08,1.1954
2019-11-11,1.1918
2019-11-12,1.1919
2019-11-13,1.191
2019-11-14,1.1924
2019-11-15,1.1908
2019-11-18,1.193
2019-11-19,1.1961
2019-11-20,1.1949
2019-11-21,1.1951
2019-11-22,1.1943
2019-11-25,1.1981
2019-11-26,1.1971
2019-11-27,1.1965
2019-11-28,1.1953
2019-11-29,1.1947
2019-12-02,1.1963
2019-12-03,1.1968
2019-12-04,1.1956
2019-12-05,1.1989
2019-12-06,1.2002
2019-12-09,1.2023
2019-12-10,1.2032
2019-12-11,1.2034
2019-12-12,1.2039
2019-12-13,1.2072
2019-12-16,1.2098
2019-12-17,1.2127
2019-12-18,1.2118
2019-12-19,1.2124
2019-12-20,1.2114
2019-12-23,1.209
2019-12-24,1.2112
2019-12-25,1.212
2019-12-26,1.2147
2019-12-27,1.2153
2019-12-30,1.2196
2019-12-31,1.2212
2020-01-02,1.2262
2020-01-03,1.2265
2020-01-06,1.2259
2020-01-07,1.2278
2020-01-08,1.2253
2020-01-09,1.2282
2020-01-10,1.2277
2020-01-13,1.2295
2020-01-14,1.2292
2020-01-15,1.2283
2020-01-16,1.228
2020-01-17,1.2281
2020-01-20,1.2279
2020-01-21,1.2241
2020-01-22,1.2252
2020-01-23,1.2189
2020-02-03,1.2046
2020-02-04,1.2095
2020-02-05,1.2117
2020-02-06,1.2156
2020-02-07,1.2166
2020-02-10,1.2195
2020-02-11,1.2211
2020-02-12,1.224
2020-02-13,1.2237
2020-02-14,1.2245
2020-02-17,1.2298
2020-02-18,1.2291
2020-02-19,1.2282
2020-02-20,1.2315
2020-02-21,1.2332
2020-02-24,1.2323
2020-02-25,1.2297
2020-02-26,1.228
2020-02-27,1.2304
2020-02-28,1.2228
2020-03-02,1.2324
2020-03-03,1.2329
2020-03-04,1.2347
2020-03-05,1.2375
2020-03-06,1.2337
2020-03-09,1.2254
2020-03-10,1.2298
2020-03-11,1.2272
2020-03-12,1.223
2020-03-13,1.2202
2020-03-16,1.2117
2020-03-17,1.2102
2020-03-18,1.2066
2020-03-19,1.2024
2020-03-20,1.2059
2020-03-23,1.198
2020-03-24,1.2049
2020-03-25,1.2118
2020-03-26,1.2103
2020-03-27,1.2116
2020-03-30,1.2095
2020-03-31,1.209
2020-04-01,1.2081
2020-04-02,1.2112
2020-04-03,1.2098
2020-04-07,1.2167
2020-04-08,1.2166
2020-04-09,1.2172
2020-04-10,1.2153
2020-04-13,1.2139
2020-04-14,1.2186
2020-04-15,1.2167
2020-04-16,1.2171
2020-04-17,1.2193
2020-04-20,1.2198
2020-04-21,1.217
2020-04-22,1.218
2020-04-23,1.2172
2020-04-24,1.2155
2020-04-27,1.2163
2020-04-28,1.2161
2020-04-29,1.2175
2020-04-30,1.2222
2020-05-06,1.2226
2020-05-07,1.2221
2020-05-08,1.2244
2020-05-11,1.2249
2020-05-12,1.2246
2020-05-13,1.2243
2020-05-14,1.2201
2020-05-15,1.219
2020-05-18,1.219
