date,worth
2016-01-27,1.101
2016-01-28,1.08
2016-01-29,1.111
2016-02-01,1.092
2016-02-02,1.11
2016-02-03,1.101
2016-02-04,1.111
2016-02-05,1.108
2016-02-15,1.098
2016-02-16,1.125
2016-02-17,1.132
2016-02-18,1.129
2016-02-19,1.125
2016-02-22,1.154
2016-02-23,1.141
2016-02-24,1.149
2016-02-25,1.091
2016-02-26,1.103
2016-02-29,1.096
2016-03-01,1.114
2016-03-02,1.154
2016-03-03,1.157
2016-03-04,1.19
2016-03-07,1.182
2016-03-08,1.185
2016-03-09,1.182
2016-03-10,1.156
2016-03-11,1.155
2016-03-14,1.161
2016-03-15,1.17
2016-03-16,1.186
2016-03-17,1.186
2016-03-18,1.192
2016-03-21,1.218
2016-03-22,1.208
2016-03-23,1.208
2016-03-24,1.191
2016-03-25,1.196
2016-03-28,1.182
2016-03-29,1.173
2016-03-30,1.2
2016-03-31,1.197
2016-04-01,1.203
2016-04-05,1.209
2016-04-06,1.204
2016-04-07,1.189
2016-04-08,1.182
2016-04-11,1.194
2016-04-12,1.191
2016-04-13,1.205
2016-04-14,1.209
2016-04-15,1.212
2016-04-18,1.2
2016-04-19,1.202
2016-04-20,1.196
2016-04-21,1.194
2016-04-22,1.201
2016-04-25,1.196
2016-04-26,1.2
2016-04-27,1.195
2016-04-28,1.193
2016-04-29,1.189
2016-05-03,1.201
2016-05-04,1.199
2016-05-05,1.199
2016-05-06,1.177
2016-05-09,1.16
2016-05-10,1.159
2016-05-11,1.163
2016-05-12,1.167
2016-05-13,1.164
2016-05-16,1.167
2016-05-17,1.164
2016-05-18,1.166
2016-05-19,1.162
2016-05-20,1.166
2016-05-23,1.165
2016-05-24,1.158
2016-05-25,1.161
2016-05-26,1.162
2016-05-27,1.162
2016-05-30,1.17
2016-05-31,1.202
2016-06-01,1.195
2016-06-02,1.193
2016-06-03,1.2
2016-06-06,1.196
2016-06-07,1.197
2016-06-08,1.194
2016-06-13,1.169
2016-06-14,1.175
2016-06-15,1.18
2016-06-16,1.174
2016-06-17,1.179
2016-06-20,1.181
2016-06-21,1.181
2016-06-22,1.187
2016-06-23,1.183
2016-06-24,1.171
2016-06-27,1.18
2016-06-28,1.183
2016-06-29,1.194
2016-06-30,1.194
2016-07-01,1.198
2016-07-04,1.215
2016-07-05,1.217
2016-07-06,1.218
2016-07-07,1.219
2016-07-08,1.213
2016-07-11,1.217
2016-07-12,1.24
2016-07-13,1.243
2016-07-14,1.241
2016-07-15,1.245
2016-07-18,1.244
2016-07-19,1.236
2016-07-20,1.231
2016-07-21,1.238
2016-07-22,1.227
2016-07-25,1.227
2016-07-26,1.238
2016-07-27,1.235
2016-07-28,1.23
2016-07-29,1.228
2016-08-01,1.225
2016-08-02,1.225
2016-08-03,1.224
2016-08-04,1.222
2016-08-05,1.226
2016-08-08,1.231
2016-08-09,1.239
2016-08-10,1.237
2016-08-11,1.244
2016-08-12,1.268
2016-08-15,1.3
2016-08-16,1.283
2016-08-17,1.283
2016-08-18,1.277
2016-08-19,1.281
2016-08-22,1.275
2016-08-23,1.279
2016-08-24,1.274
2016-08-25,1.269
2016-08-26,1.267
2016-08-29,1.265
2016-08-30,1.27
2016-08-31,1.275
2016-09-01,1.27
2016-09-02,1.274
2016-09-05,1.277
2016-09-06,1.278
2016-09-07,1.28
2016-09-08,1.279
2016-09-09,1.275
2016-09-12,1.258
2016-09-13,1.254
2016-09-14,1.243
2016-09-19,1.251
2016-09-20,1.248
2016-09-21,1.25
2016-09-22,1.259
2016-09-23,1.256
2016-09-26,1.242
2016-09-27,1.247
2016-09-28,1.241
2016-09-29,1.247
2016-09-30,1.249
2016-10-10,1.261
2016-10-11,1.263
2016-10-12,1.259
2016-10-13,1.258
2016-10-14,1.262
2016-10-17,1.253
2016-10-18,1.268
2016-10-19,1.267
2016-10-20,1.269
2016-10-21,1.278
2016-10-24,1.291
2016-10-25,1.288
2016-10-26,1.281
