date,worth
2010-02-08,1.095
2010-02-09,1.1
2010-02-10,1.108
2010-02-11,1.11
2010-02-12,1.121
2010-02-22,1.115
2010-02-23,1.11
2010-02-24,1.123
2010-02-25,1.135
2010-02-26,1.132
2010-03-01,1.138
2010-03-02,1.134
2010-03-03,1.138
2010-03-04,1.12
2010-03-05,1.122
2010-03-08,1.126
2010-03-09,1.131
2010-03-10,1.127
2010-03-11,1.123
2010-03-12,1.112
2010-03-15,1.101
2010-03-16,1.103
2010-03-17,1.124
2010-03-18,1.123
2010-03-19,1.128
2010-03-22,1.132
2010-03-23,1.13
2010-03-24,1.136
2010-03-25,1.125
2010-03-26,1.137
2010-03-29,1.15
2010-03-30,1.153
2010-03-31,1.154
2010-04-01,1.168
2010-04-02,1.169
2010-04-06,1.17
2010-04-07,1.17
2010-04-08,1.167
2010-04-09,1.178
2010-04-12,1.178
2010-04-13,1.175
2010-04-14,1.183
2010-04-15,1.18
2010-04-16,1.178
2010-04-19,1.148
2010-04-20,1.157
2010-04-21,1.177
2010-04-22,1.178
2010-04-23,1.174
2010-04-26,1.167
2010-04-27,1.15
2010-04-28,1.149
2010-04-29,1.131
2010-04-30,1.119
2010-05-04,1.116
2010-05-05,1.125
2010-05-06,1.103
2010-05-07,1.092
2010-05-10,1.083
2010-05-11,1.076
2010-05-12,1.069
2010-05-13,1.087
2010-05-14,1.085
2010-05-17,1.06
2010-05-18,1.067
2010-05-19,1.076
2010-05-20,1.071
2010-05-21,1.086
2010-05-24,1.11
2010-05-25,1.1
2010-05-26,1.101
2010-05-27,1.112
2010-05-28,1.111
2010-05-31,1.093
2010-06-01,1.085
2010-06-02,1.093
2010-06-03,1.091
2010-06-04,1.096
2010-06-07,1.092
2010-06-08,1.096
2010-06-09,1.108
2010-06-10,1.109
2010-06-11,1.111
2010-06-17,1.103
2010-06-18,1.076
2010-06-21,1.095
2010-06-22,1.096
2010-06-23,1.09
2010-06-24,1.093
2010-06-25,1.088
2010-06-28,1.08
2010-06-29,1.05
2010-06-30,1.049
2010-07-01,1.04
2010-07-02,1.034
2010-07-05,1.03
2010-07-06,1.044
2010-07-07,1.054
2010-07-08,1.054
2010-07-09,1.071
2010-07-12,1.076
2010-07-13,1.07
2010-07-14,1.073
2010-07-15,1.067
2010-07-16,1.067
2010-07-19,1.076
2010-07-20,1.083
2010-07-21,1.085
2010-07-22,1.091
2010-07-23,1.092
2010-07-26,1.097
2010-07-27,1.1
2010-07-28,1.111
2010-07-29,1.108
2010-07-30,1.107
2010-08-02,1.118
2010-08-03,1.11
2010-08-04,1.113
2010-08-05,1.116
2010-08-06,1.125
2010-08-09,1.131
2010-08-10,1.112
2010-08-11,1.117
2010-08-12,1.113
2010-08-13,1.122
2010-08-16,1.133
2010-08-17,1.14
2010-08-18,1.143
2010-08-19,1.145
2010-08-20,1.134
2010-08-23,1.136
2010-08-24,1.139
2010-08-25,1.127
2010-08-26,1.127
2010-08-27,1.132
2010-08-30,1.147
2010-08-31,1.149
2010-09-01,1.144
2010-09-02,1.159
2010-09-03,1.163
2010-09-06,1.171
2010-09-07,1.169
2010-09-08,1.177
2010-09-09,1.168
2010-09-10,1.175
2010-09-13,1.187
2010-09-14,1.19
2010-09-15,1.177
2010-09-16,1.17
2010-09-17,1.179
2010-09-20,1.177
2010-09-21,1.177
2010-09-27,1.193
2010-09-28,1.199
2010-09-29,1.191
2010-09-30,1.202
2010-10-08,1.22
2010-10-11,1.215
2010-10-12,1.219
2010-10-13,1.213
2010-10-14,1.202
2010-10-15,1.207
2010-10-18,1.196
2010-10-19,1.216
2010-10-20,1.224
2010-10-21,1.228
2010-10-22,1.24
2010-10-25,1.254
2010-10-26,1.252
2010-10-27,1.25
2010-10-28,1.247
2010-10-29,1.252
2010-11-01,1.273
2010-11-02,1.278
2010-11-03,1.264
2010-11-04,1.277
2010-11-05,1.28
2010-11-08,1.296
2010-11-09,1.299
2010-11-10,1.299
2010-11-11,1.3
2010-11-12,1.264
2010-11-15,1.275
2010-11-16,1.249
2010-11-17,1.224
2010-11-18,1.235
2010-11-19,1.251
2010-11-22,1.254
2010-11-23,1.246
2010-11-24,1.275
2010-11-25,1.279
2010-11-26,1.278
2010-11-29,1.296
2010-11-30,1.289
2010-12-01,1.288
2010-12-02,1.289
2010-12-03,1.287
2010-12-06,1.28
2010-12-07,1.29
2010-12-08,1.288
2010-12-09,1.27
2010-12-10,1.275
2010-12-13,1.3
2010-12-14,1.306
2010-12-15,1.299
2010-12-16,1.299
2010-12-17,1.295
2010-12-20,1.284
2010-12-21,1.302
2010-12-22,1.303
2010-12-23,1.292
2010-12-24,1.278
2010-12-27,1.268
2010-12-28,1.258
2010-12-29,1.269
2010-12-30,1.27
2010-12-31,1.292
2011-01-04,1.309
2011-01-05,1.314
2011-01-06,1.319
2011-01-07,1.31
2011-01-10,1.287
2011-01-11,1.286
2011-01-12,1.284
2011-01-13,1.288
2011-01-14,1.271
2011-01-17,1.242
2011-01-18,1.247
2011-01-19,1.264
2011-01-20,1.243
2011-01-21,1.245
2011-01-24,1.229
2011-01-25,1.227
2011-01-26,1.24
2011-01-27,1.261
2011-01-28,1.272
2011-01-31,1.284
2011-02-01,1.282
2011-02-09,1.273
2011-02-10,1.291
2011-02-11,1.296
2011-02-14,1.324
2011-02-15,1.324
2011-02-16,1.338
2011-02-17,1.347
2011-02-18,1.337
2011-02-21,1.348
2011-02-22,1.322
2011-02-23,1.321
2011-02-24,1.339
2011-02-25,1.336
2011-02-28,1.347
2011-03-01,1.348
2011-03-02,1.347
2011-03-03,1.339
2011-03-04,1.342
2011-03-07,1.351
2011-03-08,1.354
2011-03-09,1.361
2011-03-10,1.348
2011-03-11,1.343
2011-03-14,1.359
2011-03-15,1.341
2011-03-16,1.354
2011-03-17,1.347
2011-03-18,1.351
2011-03-21,1.34
2011-03-22,1.344
2011-03-23,1.36
2011-03-24,1.366
2011-03-25,1.369
2011-03-28,1.364
2011-03-29,1.345
2011-03-30,1.346
2011-03-31,1.34
2011-04-01,1.342
2011-04-06,1.329
2011-04-07,1.333
2011-04-08,1.351
2011-04-11,1.339
2011-04-12,1.337
2011-04-13,1.342
2011-04-14,1.338
2011-04-15,1.341
2011-04-18,1.339
2011-04-19,1.331
2011-04-20,1.335
2011-04-21,1.345
2011-04-22,1.347
2011-04-25,1.335
2011-04-26,1.322
2011-04-27,1.315
2011-04-28,1.293
2011-04-29,1.31
2011-05-03,1.311
2011-05-04,1.293
2011-05-05,1.29
2011-05-06,1.288
2011-05-09,1.295
2011-05-10,1.295
2011-05-11,1.3
2011-05-12,1.289
2011-05-13,1.285
2011-05-16,1.272
2011-05-17,1.276
2011-05-18,1.285
2011-05-19,1.278
2011-05-20,1.276
2011-05-23,1.242
2011-05-24,1.239
2011-05-25,1.232
2011-05-26,1.222
2011-05-27,1.222
2011-05-30,1.219
2011-05-31,1.233
2011-06-01,1.242
2011-06-02,1.234
2011-06-03,1.249
2011-06-07,1.255
2011-06-08,1.258
2011-06-09,1.243
2011-06-10,1.243
2011-06-13,1.243
2011-06-14,1.261
2011-06-15,1.253
2011-06-16,1.241
2011-06-17,1.232
2011-06-20,1.23
2011-06-21,1.24
2011-06-22,1.244
2011-06-23,1.267
2011-06-24,1.276
2011-06-27,1.278
2011-06-28,1.28
2011-06-29,1.273
2011-06-30,1.284
2011-07-01,1.285
2011-07-04,1.301
2011-07-05,1.308
2011-07-06,1.307
2011-07-07,1.308
2011-07-08,1.31
2011-07-11,1.317
2011-07-12,1.31
2011-07-13,1.32
2011-07-14,1.319
2011-07-15,1.333
2011-07-18,1.328
2011-07-19,1.324
2011-07-20,1.318
2011-07-21,1.312
2011-07-22,1.317
2011-07-25,1.29
2011-07-26,1.293
2011-07-27,1.303
2011-07-28,1.302
2011-07-29,1.296
2011-08-01,1.295
2011-08-02,1.291
2011-08-03,1.291
2011-08-04,1.295
2011-08-05,1.285
2011-08-08,1.27
2011-08-09,1.267
2011-08-10,1.276
2011-08-11,1.286
2011-08-12,1.287
2011-08-15,1.299
2011-08-16,1.29
2011-08-17,1.282
2011-08-18,1.269
2011-08-19,1.263
2011-08-22,1.251
2011-08-23,1.261
2011-08-24,1.259
2011-08-25,1.274
2011-08-26,1.273
2011-08-29,1.268
2011-08-30,1.265
2011-08-31,1.267
2011-09-01,1.262
2011-09-02,1.256
2011-09-05,1.233
2011-09-06,1.219
2011-09-07,1.23
2011-09-08,1.227
2011-09-09,1.225
2011-09-13,1.217
2011-09-14,1.222
2011-09-15,1.227
2011-09-16,1.227
2011-09-19,1.217
2011-09-20,1.219
2011-09-21,1.23
2011-09-22,1.217
2011-09-23,1.214
2011-09-26,1.211
2011-09-27,1.211
2011-09-28,1.207
2011-09-29,1.2
2011-09-30,1.199
2011-10-10,1.195
2011-10-11,1.191
2011-10-12,1.2
2011-10-13,1.2
2011-10-14,1.194
2011-10-17,1.193
2011-10-18,1.186
2011-10-19,1.181
2011-10-20,1.175
2011-10-21,1.168
2011-10-24,1.172
2011-10-25,1.179
2011-10-26,1.182
2011-10-27,1.183
2011-10-28,1.188
2011-10-31,1.19
2011-11-01,1.189
2011-11-02,1.19
2011-11-03,1.193
2011-11-04,1.193
2011-11-07,1.193
2011-11-08,1.193
2011-11-09,1.056
2011-11-10,1.193
2011-11-11,1.193
2011-11-14,1.193
2011-11-15,1.193
2011-11-16,1.193
2011-11-17,1.193
2011-11-18,1.193
2011-11-21,1.193
2011-11-22,1.193
2011-11-23,1.193
2011-11-24,1.193
2011-11-25,1.193
2011-11-28,1.193
2011-11-29,1.193
2011-11-30,1.193
2011-12-01,1.193
2011-12-02,1.193
2011-12-05,1.193
2011-12-06,1.193
2011-12-07,1.193
2011-12-08,1.193
2011-12-09,1.193
2011-12-12,1.193
2011-12-13,1.193
2011-12-14,1.193
2011-12-15,1.193
2011-12-16,1.193
2011-12-19,1.193
2011-12-20,1.193
2011-12-21,1.193
2011-12-22,1.193
2011-12-23,1.193
2011-12-26,1.193
2011-12-27,1.192
2011-12-28,1.192
2011-12-29,1.192
2011-12-30,1.193
2011-12-31,1.193
2012-01-04,1.193
2012-01-05,1.193
2012-01-06,1.195
2012-01-09,1.197
2012-01-10,1.2
2012-01-11,1.199
2012-01-12,1.2
2012-01-13,1.199
2012-01-16,1.196
2012-01-17,1.198
2012-01-18,1.196
2012-01-19,1.199
2012-01-20,1.201
2012-01-30,1.202
2012-01-31,1.203
2012-02-01,1.202
2012-02-02,1.204
2012-02-03,1.205
2012-02-06,1.208
2012-02-07,1.206
2012-02-08,1.208
2012-02-09,1.208
2012-02-10,1.208
2012-02-13,1.21
2012-02-14,1.209
2012-02-15,1.21
2012-02-16,1.209
2012-02-17,1.209
2012-02-20,1.21
2012-02-21,1.211
2012-02-22,1.212
2012-02-23,1.212
2012-02-24,1.215
2012-02-27,1.215
2012-02-28,1.215
2012-02-29,1.214
2012-03-01,1.214
2012-03-02,1.215
2012-03-05,1.214
2012-03-06,1.213
2012-03-07,1.211
2012-03-08,1.212
2012-03-09,1.215
2012-03-12,1.215
2012-03-13,1.217
2012-03-14,1.214
2012-03-15,1.213
2012-03-16,1.215
2012-03-19,1.216
2012-03-20,1.214
2012-03-21,1.213
2012-03-22,1.212
2012-03-23,1.212
2012-03-26,1.214
2012-03-27,1.212
2012-03-28,1.209
2012-03-29,1.209
2012-03-30,1.208
2012-03-31,1.208
2012-04-05,1.213
2012-04-06,1.213
2012-04-09,1.213
2012-04-10,1.215
2012-04-11,1.215
2012-04-12,1.216
2012-04-13,1.215
2012-04-16,1.214
2012-04-17,1.212
2012-04-18,1.217
2012-04-19,1.216
2012-04-20,1.216
2012-04-23,1.216
2012-04-24,1.215
2012-04-25,1.217
2012-04-26,1.218
2012-04-27,1.219
2012-05-02,1.22
2012-05-03,1.22
2012-05-04,1.225
2012-05-07,1.228
2012-05-08,1.227
2012-05-09,1.225
2012-05-10,1.224
2012-05-11,1.224
2012-05-14,1.225
2012-05-15,1.225
2012-05-16,1.222
2012-05-17,1.223
2012-05-18,1.22
2012-05-21,1.221
2012-05-22,1.224
2012-05-23,1.222
2012-05-24,1.219
2012-05-25,1.22
2012-05-28,1.223
2012-05-29,1.223
2012-05-30,1.224
2012-05-31,1.226
2012-06-01,1.227
2012-06-04,1.223
2012-06-05,1.224
2012-06-06,1.224
2012-06-07,1.224
2012-06-08,1.224
2012-06-11,1.227
2012-06-12,1.226
2012-06-13,1.229
2012-06-14,1.23
2012-06-15,1.23
2012-06-18,1.232
2012-06-19,1.229
2012-06-20,1.228
2012-06-21,1.227
2012-06-25,1.221
2012-06-26,1.22
2012-06-27,1.22
2012-06-28,1.219
2012-06-29,1.221
2012-06-30,1.221
2012-07-02,1.222
2012-07-03,1.223
2012-07-04,1.219
2012-07-05,1.216
2012-07-06,1.221
2012-07-09,1.218
2012-07-10,1.217
2012-07-11,1.222
2012-07-12,1.222
2012-07-13,1.223
2012-07-16,1.218
2012-07-17,1.216
2012-07-18,1.214
2012-07-19,1.214
2012-07-20,1.214
2012-07-23,1.213
2012-07-24,1.215
2012-07-25,1.215
2012-07-26,1.213
2012-07-27,1.212
2012-07-30,1.211
2012-07-31,1.21
2012-08-01,1.212
2012-08-02,1.21
2012-08-03,1.212
2012-08-06,1.216
2012-08-07,1.22
2012-08-08,1.222
2012-08-09,1.225
2012-08-10,1.221
2012-08-13,1.22
2012-08-14,1.221
2012-08-15,1.218
2012-08-16,1.216
2012-08-17,1.215
2012-08-20,1.215
2012-08-21,1.216
2012-08-22,1.213
2012-08-23,1.213
2012-08-24,1.212
2012-08-27,1.208
2012-08-28,1.208
2012-08-29,1.204
2012-08-30,1.201
2012-08-31,1.201
2012-09-03,1.205
2012-09-04,1.206
2012-09-05,1.208
2012-09-06,1.21
2012-09-07,1.219
2012-09-10,1.22
2012-09-11,1.219
2012-09-12,1.221
2012-09-13,1.218
2012-09-14,1.222
2012-09-17,1.218
2012-09-18,1.215
2012-09-19,1.215
2012-09-20,1.213
2012-09-21,1.218
2012-09-24,1.218
2012-09-25,1.22
2012-09-26,1.217
2012-09-27,1.221
2012-09-28,1.224
2012-09-30,1.224
2012-10-08,1.222
2012-10-09,1.225
2012-10-10,1.23
2012-10-11,1.227
2012-10-12,1.227
2012-10-15,1.226
2012-10-16,1.227
2012-10-17,1.227
2012-10-18,1.229
2012-10-19,1.231
2012-10-22,1.231
2012-10-23,1.228
2012-10-24,1.228
2012-10-25,1.228
2012-10-26,1.223
2012-10-29,1.224
2012-10-30,1.226
2012-10-31,1.226
2012-11-01,1.23
2012-11-02,1.23
2012-11-05,1.229
2012-11-06,1.226
2012-11-07,1.225
2012-11-08,1.219
2012-11-09,1.219
2012-11-12,1.218
2012-11-13,1.216
2012-11-14,1.22
2012-11-15,1.215
2012-11-16,1.214
2012-11-19,1.209
2012-11-20,1.21
2012-11-21,1.21
2012-11-22,1.209
2012-11-23,1.211
2012-11-26,1.21
2012-11-27,1.208
2012-11-28,1.204
2012-11-29,1.204
2012-11-30,1.204
2012-12-03,1.196
2012-12-04,1.196
2012-12-05,1.199
2012-12-06,1.198
2012-12-07,1.202
2012-12-10,1.205
2012-12-11,1.204
2012-12-12,1.207
2012-12-13,1.205
2012-12-14,1.21
2012-12-17,1.21
2012-12-18,1.212
2012-12-19,1.212
2012-12-20,1.211
2012-12-21,1.208
2012-12-24,1.207
2012-12-25,1.211
2012-12-26,1.213
2012-12-27,1.213
2012-12-28,1.219
2012-12-31,1.221
2013-01-04,1.219
2013-01-07,1.22
2013-01-08,1.225
2013-01-09,1.229
2013-01-10,1.23
2013-01-11,1.226
2013-01-14,1.229
2013-01-15,1.232
2013-01-16,1.231
2013-01-17,1.228
2013-01-18,1.23
2013-01-21,1.229
2013-01-22,1.226
2013-01-23,1.226
2013-01-24,1.223
2013-01-25,1.221
2013-01-28,1.221
2013-01-29,1.221
2013-01-30,1.221
2013-01-31,1.219
2013-02-01,1.221
2013-02-04,1.219
2013-02-05,1.223
2013-02-06,1.226
2013-02-07,1.227
2013-02-08,1.229
2013-02-18,1.23
2013-02-19,1.227
2013-02-20,1.23
2013-02-21,1.226
2013-02-22,1.229
2013-02-25,1.229
2013-02-26,1.224
2013-02-27,1.225
2013-02-28,1.228
2013-03-01,1.227
2013-03-04,1.225
2013-03-05,1.227
2013-03-06,1.229
2013-03-07,1.229
2013-03-08,1.228
2013-03-11,1.23
2013-03-12,1.227
2013-03-13,1.227
2013-03-14,1.226
2013-03-15,1.226
2013-03-18,1.217
2013-03-19,1.214
2013-03-20,1.217
2013-03-21,1.219
2013-03-22,1.22
2013-03-25,1.218
2013-03-26,1.215
2013-03-27,1.214
2013-03-28,1.212
2013-03-29,1.214
2013-04-01,1.216
2013-04-02,1.214
2013-04-03,1.215
2013-04-08,1.215
2013-04-09,1.217
2013-04-10,1.22
2013-04-11,1.22
2013-04-12,1.22
2013-04-15,1.219
2013-04-16,1.22
2013-04-17,1.223
2013-04-18,1.222
2013-04-19,1.225
2013-04-22,1.226
2013-04-23,1.222
2013-04-24,1.229
2013-04-25,1.23
2013-04-26,1.229
2013-05-02,1.23
2013-05-03,1.231
2013-05-06,1.234
2013-05-07,1.237
2013-05-08,1.239
2013-05-09,1.242
2013-05-10,1.243
2013-05-13,1.243
2013-05-14,1.239
2013-05-15,1.242
2013-05-16,1.245
2013-05-17,1.249
2013-05-20,1.252
2013-05-21,1.252
2013-05-22,1.252
2013-05-23,1.253
2013-05-24,1.253
2013-05-27,1.254
2013-05-28,1.253
2013-05-29,1.253
2013-05-30,1.253
2013-05-31,1.252
2013-06-03,1.252
2013-06-04,1.25
2013-06-05,1.251
2013-06-06,1.251
2013-06-07,1.249
2013-06-13,1.243
2013-06-14,1.244
2013-06-17,1.243
2013-06-18,1.243
2013-06-19,1.242
2013-06-20,1.234
2013-06-21,1.233
2013-06-24,1.226
2013-06-25,1.229
2013-06-26,1.233
2013-06-27,1.233
2013-06-28,1.236
2013-06-30,1.237
2013-07-01,1.238
2013-07-02,1.24
2013-07-03,1.239
2013-07-04,1.241
2013-07-05,1.24
2013-07-08,1.236
2013-07-09,1.236
2013-07-10,1.238
2013-07-11,1.242
2013-07-12,1.239
2013-07-15,1.24
2013-07-16,1.243
2013-07-17,1.24
2013-07-18,1.238
2013-07-19,1.234
2013-07-22,1.233
2013-07-23,1.236
2013-07-24,1.233
2013-07-25,1.234
2013-07-26,1.233
2013-07-29,1.23
2013-07-30,1.23
2013-07-31,1.23
2013-08-01,1.237
2013-08-02,1.24
2013-08-05,1.241
2013-08-06,1.241
2013-08-07,1.24
2013-08-08,1.237
2013-08-09,1.237
2013-08-12,1.243
2013-08-13,1.245
2013-08-14,1.244
2013-08-15,1.246
2013-08-16,1.243
2013-08-19,1.245
2013-08-20,1.246
2013-08-21,1.246
2013-08-22,1.247
2013-08-23,1.246
2013-08-26,1.248
2013-08-27,1.249
2013-08-28,1.246
2013-08-29,1.244
2013-08-30,1.243
2013-09-02,1.241
2013-09-03,1.243
2013-09-04,1.244
2013-09-05,1.244
2013-09-06,1.247
2013-09-09,1.249
2013-09-10,1.254
2013-09-11,1.254
2013-09-12,1.252
2013-09-13,1.251
2013-09-16,1.251
2013-09-17,1.249
2013-09-18,1.249
2013-09-23,1.251
2013-09-24,1.25
2013-09-25,1.247
2013-09-26,1.243
2013-09-27,1.243
2013-09-30,1.242
2013-10-08,1.243
2013-10-09,1.242
2013-10-10,1.243
2013-10-11,1.244
2013-10-14,1.244
2013-10-15,1.243
2013-10-16,1.24
2013-10-17,1.239
2013-10-18,1.241
2013-10-21,1.242
2013-10-22,1.237
2013-10-23,1.236
2013-10-24,1.235
2013-10-25,1.231
2013-10-28,1.231
2013-10-29,1.23
2013-10-30,1.234
2013-10-31,1.235
2013-11-01,1.237
2013-11-04,1.236
2013-11-05,1.235
2013-11-06,1.233
2013-11-07,1.234
2013-11-08,1.231
2013-11-11,1.233
2013-11-12,1.233
2013-11-13,1.231
2013-11-14,1.232
2013-11-15,1.235
2013-11-18,1.239
2013-11-19,1.24
2013-11-20,1.24
2013-11-21,1.237
2013-11-22,1.235
2013-11-25,1.236
2013-11-26,1.235
2013-11-27,1.239
2013-11-28,1.242
2013-11-29,1.242
2013-12-02,1.242
2013-12-03,1.244
2013-12-04,1.246
2013-12-05,1.246
2013-12-06,1.244
2013-12-09,1.243
2013-12-10,1.245
2013-12-11,1.244
2013-12-12,1.245
2013-12-13,1.246
2013-12-16,1.244
2013-12-17,1.244
2013-12-18,1.243
2013-12-19,1.243
2013-12-20,1.24
2013-12-23,1.242
2013-12-24,1.243
2013-12-25,1.244
2013-12-26,1.241
2013-12-27,1.243
2013-12-30,1.243
2013-12-31,1.245
2014-01-02,1.245
2014-01-03,1.247
2014-01-06,1.245
2014-01-07,1.247
2014-01-08,1.247
2014-01-09,1.246
2014-01-10,1.244
2014-01-13,1.245
2014-01-14,1.245
2014-01-15,1.247
2014-01-16,1.246
2014-01-17,1.243
2014-01-20,1.242
2014-01-21,1.244
2014-01-22,1.248
2014-01-23,1.248
2014-01-24,1.251
2014-01-27,1.25
2014-01-28,1.25
2014-01-29,1.25
2014-01-30,1.249
2014-02-07,1.251
2014-02-10,1.257
2014-02-11,1.258
2014-02-12,1.258
2014-02-13,1.258
2014-02-14,1.261
